# {"t_start": 1553116882.8686895, "env_id": "HopperBulletEnv-v0"} 
r,l,t
7.443635,14,2.137032
19.89056,12,2.28846
13.085872,10,2.409837
13.074764,15,2.600452
15.743103,11,2.738129
12.479491,13,2.896786
12.380387,19,3.110681
23.414042,28,3.425056
7.173529,13,3.559936
15.54929,7,3.636999
13.283016,20,3.864673
15.139728,7,3.960507
12.743707,8,4.062686
20.027789,17,4.269134
9.812481,10,4.381332
14.705668,11,4.508272
8.119507,15,4.702421
10.420551,9,4.802322
14.324281,14,4.966229
11.580929,12,5.122404
6.486305,12,5.269772
4.806877,15,5.453568
16.086833,11,5.595679
15.125127,11,5.745657
6.97938,9,5.854167
8.357615,6,5.931334
19.461882,13,6.084706
15.540888,12,6.240568
4.391999,10,6.365558
11.542483,10,6.482392
14.618936,8,6.572637
7.255019,10,6.699587
14.244085,16,6.907291
14.169126,12,7.055352
14.067325,16,7.260369
10.343942,12,7.41034
16.420476,5,7.471092
8.780798,12,7.622825
10.230739,8,7.728939
17.126553,8,7.821542
13.363229,7,7.897406
8.687334,9,8.010253
17.858077,8,8.106754
10.922271,19,8.353465
15.625893,12,8.507704
12.236562,10,8.621373
10.498468,6,8.706028
10.307063,10,8.822676
22.054925,12,8.978565
6.005229,7,9.059815
16.494245,9,9.154703
11.366786,8,9.243128
16.242493,7,9.320004
10.577822,16,9.513349
16.020282,10,9.629083
14.693092,7,9.712622
15.387305,12,9.869507
13.727721,7,9.945902
11.123712,13,10.107073
15.845964,10,10.231032
15.521458,12,10.380025
11.845025,5,10.449187
17.680708,7,10.538087
13.842766,15,10.718372
18.57886,9,10.830877
10.0657,11,10.963762
14.601464,13,11.115765
9.143457,9,11.2268
15.604678,15,11.417318
9.115122,7,11.50851
17.58212,26,11.821685
11.736659,8,11.919296
16.166729,10,12.05712
11.010958,6,12.12191
9.662066,11,12.250862
14.42374,8,12.340102
15.713146,11,12.477614
13.320513,9,12.581435
17.537143,14,12.749374
12.169712,13,12.894416
9.113017,10,13.019612
17.917322,9,13.128638
5.370511,11,13.265686
13.324759,12,13.390573
12.574878,8,13.47654
11.16028,7,13.556505
12.150382,10,13.66895
12.479263,9,13.771885
12.894275,12,13.919941
14.97009,18,14.141136
6.577224,13,14.306331
14.238793,10,14.439851
11.639565,12,14.596318
13.601949,5,14.657002
9.325596,18,14.875658
14.672395,10,15.003881
14.383468,10,15.116944
15.868328,8,15.200509
12.816922,11,15.327461
13.534068,15,15.485812
15.775172,9,15.589427
16.24305,11,15.721292
14.403788,9,15.826111
14.898914,7,15.903409
12.473329,15,16.08936
14.881669,8,16.198164
12.396637,10,16.3216
3.09053,9,16.430233
15.118913,13,16.597306
5.920679,11,16.717638
8.229935,7,16.794833
15.419304,9,16.89784
