# {"t_start": 1553110790.8345618, "env_id": "HopperBulletEnv-v0"} 
r,l,t
17.357082,11,1.612315
13.965301,7,1.645454
13.658588,6,1.675334
7.56829,9,1.718982
13.966326,10,1.771147
14.780694,8,1.808933
12.271239,15,1.881413
13.669938,10,1.927742
6.698683,8,1.966089
8.484072,10,2.011616
13.362379,8,2.048467
9.010289,13,2.110891
13.482458,7,2.145045
17.720594,6,2.174189
13.211589,20,2.266386
17.334812,12,2.3242
10.724592,7,2.35549
14.661681,23,2.461455
7.926922,9,2.501361
7.661733,10,2.545743
14.609988,9,2.584513
9.194762,15,2.650151
13.0522,6,2.676791
13.90445,7,2.70716
9.892233,9,2.745091
16.230094,22,2.843693
16.366775,9,2.885173
12.480055,7,2.916191
14.640316,7,2.948221
16.470038,19,3.045507
14.713035,15,3.126539
15.638272,9,3.175628
15.548965,19,3.268228
11.55275,9,3.314988
16.43652,8,3.356761
11.333967,15,3.437777
8.662607,15,3.517511
10.646926,16,3.595813
11.983497,9,3.645804
12.660888,12,3.709273
3.312376,11,3.766179
16.719346,13,3.835389
14.709003,9,3.881675
17.697555,12,3.94305
2.930291,13,4.01026
13.889726,15,4.089246
11.38724,12,4.154866
7.499862,12,4.217423
15.333546,8,4.255767
15.623188,9,4.30108
18.628389,12,4.361485
12.778757,6,4.393533
15.707304,7,4.429867
16.700459,19,4.526701
9.536321,13,4.594227
13.716421,8,4.63438
14.205223,8,4.677331
16.976915,7,4.712387
4.677634,17,4.802357
15.213892,6,4.835153
15.727094,12,4.895268
12.072099,16,4.980304
5.626245,21,5.093766
2.661163,16,5.17626
14.887022,13,5.245151
9.178428,13,5.313438
16.712265,18,5.403785
11.894142,15,5.481229
8.166906,8,5.524197
11.441669,9,5.570167
14.993864,13,5.633853
20.165275,10,5.684937
12.521579,10,5.736114
15.235049,14,5.80887
11.032686,13,5.877055
14.195818,30,6.02743
10.329103,11,6.083685
11.124175,15,6.162101
15.477113,10,6.216859
14.793732,5,6.241814
14.683187,15,6.325213
5.95283,21,6.443578
13.637607,6,6.478569
17.504065,6,6.514261
10.720376,10,6.572265
13.513686,7,6.61111
13.120016,12,6.679121
20.163009,9,6.729438
12.192896,7,6.769243
10.596958,13,6.838654
12.865248,14,6.91095
6.932479,10,6.961102
16.880104,18,7.053213
11.82601,9,7.102087
14.630358,9,7.14957
7.853423,12,7.210269
10.753557,10,7.259163
10.993127,6,7.291061
20.952999,12,7.355506
15.482402,9,7.400742
9.320894,10,7.453326
13.523854,6,7.485201
18.174461,11,7.543232
8.613915,13,7.612143
11.939006,8,7.655387
8.203687,10,7.705677
18.411415,8,7.750808
15.699166,7,7.787184
14.594643,10,7.83994
14.958515,6,7.869915
14.172121,9,7.917362
8.577307,7,7.952052
14.360491,13,8.019835
14.954665,14,8.091505
11.865528,18,8.183457
15.213086,9,8.229682
12.376915,5,8.255851
8.639975,18,8.347631
17.317658,16,8.430454
11.975788,11,8.487802
9.899059,10,8.540885
12.75755,12,8.603567
12.135085,11,8.66138
19.229364,21,8.770961
14.388905,12,8.833127
9.701438,14,8.904957
13.666669,11,8.960777
15.065037,9,9.005908
11.155752,9,9.052894
14.731677,19,9.151309
12.896429,15,9.226933
17.432592,8,9.266357
16.444297,16,9.344967
9.729747,6,9.376915
10.551875,7,9.412146
1.772358,11,9.466815
4.000044,9,9.513573
14.103438,14,9.585654
3.059102,20,9.696219
16.9935,12,9.768438
14.140034,10,9.82788
15.77423,15,9.918876
7.570982,14,10.004067
13.657856,7,10.039054
19.122065,12,10.099519
13.815491,14,10.169462
1.484911,16,10.252473
7.463916,12,10.313806
-5.083531,43,10.537616
13.507295,12,10.597811
13.924058,13,10.663667
13.184721,14,10.736615
11.881387,6,10.76688
13.08822,14,10.837744
11.66277,17,10.925101
16.122858,11,10.982123
14.326181,22,11.097251
19.043933,13,11.167676
13.156893,11,11.226098
8.562294,10,11.280543
16.1722,21,11.390932
11.653869,7,11.427547
12.96103,8,11.469479
11.424869,12,11.535907
8.138196,13,11.605318
4.891728,14,11.678261
8.381844,8,11.719558
6.508135,14,11.791255
15.541785,9,11.83779
15.498065,13,11.902887
8.859942,12,11.965463
15.683618,6,11.994643
18.143246,11,12.049018
12.145056,13,14.041086
14.356992,15,14.118267
16.324867,14,14.18997
21.812413,10,14.243381
12.130445,8,14.283381
12.662441,16,14.366056
19.878325,23,14.485452
9.786728,6,14.515166
14.834956,7,14.552954
15.43613,6,14.584953
15.264432,8,14.626328
14.883556,9,14.672385
4.584759,15,14.749424
18.371986,8,14.79016
15.352726,9,14.835833
18.765261,12,14.897281
15.935247,7,14.934906
12.717408,11,14.993363
13.244866,9,15.042028
11.082473,5,15.065647
18.428347,15,15.146939
19.73512,10,15.201339
7.493908,10,15.254825
20.600462,7,15.289331
16.070681,6,15.319909
10.471465,6,15.352404
8.530346,14,15.426022
16.025249,11,15.483594
8.402677,9,15.529957
17.992126,13,15.598081
8.174428,16,15.678418
8.171271,11,15.735224
17.473728,9,15.78292
16.353239,7,15.818182
14.418288,14,15.889322
20.639437,13,15.958896
17.296284,7,15.993769
14.874547,5,16.018652
14.866797,9,16.06535
13.013115,5,16.090751
16.045635,8,16.131884
15.478724,13,16.19946
16.282406,7,16.233026
11.857977,10,16.285222
15.603132,7,16.322351
17.816645,8,16.3644
8.916507,12,16.425364
14.307638,10,16.476737
14.890003,6,16.507304
15.646389,10,16.559521
15.106019,6,16.592186
10.599242,11,16.649308
20.658888,10,16.698916
17.860789,11,16.75752
8.276463,19,16.857565
20.41502,10,16.908279
16.954037,7,16.945796
11.065967,14,17.016815
15.76131,10,17.070042
13.79589,11,17.125031
14.077419,6,17.15468
17.712965,8,17.196654
3.451839,28,17.338492
15.652369,8,17.380772
15.129107,9,17.426962
17.737122,6,17.457085
13.172388,12,17.519292
17.310534,6,17.549369
12.829643,8,17.59082
21.414087,14,17.662968
19.808538,8,17.703177
14.967263,6,17.733208
16.604566,10,17.784823
16.229169,6,17.815275
18.987443,12,17.878988
13.769752,6,17.909441
15.085958,7,17.945511
14.181179,11,18.000739
11.961809,5,18.027489
13.892648,11,18.082963
14.652132,5,18.109118
18.843896,21,18.216026
13.765773,14,18.288184
17.743512,6,18.320049
18.69898,13,18.386719
9.530167,5,18.411958
9.366958,10,18.464642
16.593941,7,18.499429
9.483556,14,18.570482
7.172108,10,18.622288
13.671668,7,18.657613
17.744266,10,18.70949
16.490592,7,18.745176
15.033921,7,18.780741
17.035906,14,18.850416
16.005206,5,18.876248
10.886818,7,18.911578
15.704776,7,18.947246
10.64385,5,18.972787
11.785844,8,19.018376
23.506358,23,19.13614
14.626967,7,19.173401
17.405521,9,19.218801
15.614711,7,19.252663
15.254264,7,19.290239
16.015592,6,19.321185
