approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0008476348,0.0021770832,150.0,-18.74908566,-0.6163883209228516,3298,1,2.8394597,-0.002352256,2000,7.275852203369141,24000,0.02171951
0.0010191654,0.0033333334,150.0,-12.869360570000001,-0.1492234468460083,3286,10,2.7968774,-0.00076863985,20000,72.77353739738464,240000,0.0007834962
0.0010125535,0.0029374994,150.0,-11.810117280000002,-0.11808431148529053,3278,20,2.7228823,-0.0010927344,40000,146.40308618545532,480000,0.0003902727
0.0005069035,0.0008437501,150.0,-10.562189089999999,-0.017214298248291016,3225,30,2.6570294,-0.00027230746,60000,220.75383114814758,720000,0.00037591084
0.0006358775,0.0017916663,150.0,-9.41331416,-0.003420591354370117,3242,40,2.6060193,-0.0010299293,80000,294.45272183418274,960000,0.0003652933
0.0013264444,0.0060208337,150.0,-10.101468539999999,0.007471859455108643,3222,50,2.5535862,-0.00088178145,100000,368.3622610569,1200000,0.00034792293
0.0013896406,0.0058229165,150.0,-9.64234824,0.0816085934638977,3296,60,2.5164084,-0.0009694435,120000,442.3873646259308,1440000,0.00033609575
0.0011899549,0.004666666,150.0,-8.40580481,0.10918813943862915,3175,70,2.4578636,-0.00055225077,140000,516.8870542049408,1680000,0.00032134738
0.0017677995,0.010208333,150.0,-8.36963213,0.10515320301055908,3208,80,2.4000776,-0.0011849406,160000,590.7971189022064,1920000,0.0003572189
0.0018453621,0.016239583,150.0,-8.41454593,0.14519822597503662,3197,90,2.3393703,-0.0013350657,180000,664.5455584526062,2160000,0.00037948226
0.001274311,0.004864583,150.0,-9.78402381,0.16455423831939697,3208,100,2.2870395,-0.0006451993,200000,738.3622732162476,2400000,0.000317177
0.0013781174,0.0065833325,150.0,-7.67854916,0.18076801300048828,3327,110,2.2310998,-0.0007267472,220000,812.0767443180084,2640000,0.00032222728
0.0012434812,0.0071770814,150.0,-7.92071621,0.26935452222824097,3329,120,2.1798408,-0.0005936401,240000,886.4080739021301,2880000,0.00027693075
0.001936612,0.018104168,150.0,-4.762226039999999,0.3167935609817505,3271,130,2.1338663,-0.0010068093,260000,960.2835009098053,3120000,0.0002698615
0.0018820654,0.018354164,150.0,-6.540415309999998,0.31756705045700073,3225,140,2.087702,-0.0010257869,280000,1033.7771966457367,3360000,0.00029515635
0.0009176984,0.005229165,150.0,-6.135193690000001,0.3163910508155823,3250,150,2.0423155,-0.0005717538,300000,1107.0334968566895,3600000,0.0002819645
0.0021990607,0.024604168,150.0,-5.29613799,0.3635250926017761,3331,160,1.9799174,-0.0014082001,320000,1180.6603469848633,3840000,0.00028204438
0.0016159946,0.019437497,150.0,-5.723755130000002,0.3950023055076599,3333,170,1.93135,-0.0015220396,340000,1254.117912054062,4080000,0.0002747785
0.0015868624,0.0150000015,150.0,-4.57152635,0.42158812284469604,3255,180,1.8854859,-0.0010009244,360000,1327.5574152469635,4320000,0.0002451962
0.001567624,0.016625,150.0,-6.0569677,0.45502787828445435,3272,190,1.8350532,-0.001007301,380000,1400.6670603752136,4560000,0.00032354772
0.0010148154,0.011124998,150.0,-4.13484811,0.40474700927734375,3176,200,1.7900586,-0.0007578955,400000,1474.1087696552277,4800000,0.00033376418
0.001640694,0.0239375,150.0,-3.20301475,0.446511447429657,3281,210,1.7553036,-0.0009832936,420000,1547.28932595253,5040000,0.00039773533
0.0014054178,0.0184375,150.0,0.27812255999999985,0.4667920470237732,3257,220,1.7102493,-0.0011016998,440000,1620.4239947795868,5280000,0.00039720748
0.0012282005,0.01628125,150.0,-1.98031753,0.5538789927959442,3179,230,1.6760284,-0.0011712736,460000,1694.214926958084,5520000,0.00042300613
0.00092894584,0.0095312465,150.0,0.07410276999999993,0.6143256723880768,3304,240,1.6343917,-0.0004315076,480000,1768.486102104187,5760000,0.00035661628
0.001072287,0.011239581,150.0,3.0472810399999997,0.6023496985435486,3295,250,1.5891008,-0.0004542069,500000,1840.7800512313843,6000000,0.00040196255
0.0010189053,0.014249998,150.0,2.27352663,0.5770224034786224,3281,260,1.5532115,-0.0011347613,520000,1912.7315576076508,6240000,0.00039064948
0.001391005,0.022937495,150.0,3.5261666,0.5616744458675385,3106,270,1.5149987,-0.0014014809,540000,1985.5865321159363,6480000,0.0004100733
0.00083737436,0.0098020835,150.0,2.9706724299999996,0.563919872045517,3255,280,1.4622922,-0.00083339855,560000,2057.8819212913513,6720000,0.00045601983
0.0009815278,0.013427081,150.0,6.7496940500000004,0.6160168647766113,3346,290,1.4239525,-0.0007531107,580000,2130.9500346183777,6960000,0.00044956792
0.0012485821,0.022822917,150.0,4.43019144,0.5818950831890106,3361,300,1.3819665,-0.0009999772,600000,2203.278167963028,7200000,0.0003965558
0.00078749197,0.011906252,150.0,3.73321539,0.5985746681690216,3351,310,1.3457767,-0.0006148018,620000,2275.3308367729187,7440000,0.0004345245
0.0007683535,0.014177084,150.0,7.92338975,0.6298841834068298,3272,320,1.3143435,-0.0008778628,640000,2347.997831106186,7680000,0.00042081188
0.00090417266,0.016874997,150.0,6.635424479999999,0.6315168142318726,3371,330,1.2771138,-0.0007087001,660000,2420.5613481998444,7920000,0.0004206945
0.0006561193,0.012083331,150.0,5.912851300000001,0.6152215898036957,3299,340,1.2413992,-0.00030774693,680000,2493.307885169983,8160000,0.00048392228
0.0008214709,0.014968747,150.0,5.7695042999999995,0.6435795426368713,3317,350,1.2133636,-0.0005579892,700000,2566.1309909820557,8400000,0.0004175637
