# {"env_id": "HopperBulletEnv-v0", "t_start": 1553038872.5344326} 
r,l,t
9.272123,6,1.347423
7.978585,9,1.396278
17.309186,11,1.454045
10.865538,10,1.503328
12.765543,7,1.538714
15.510075,15,1.610583
14.848902,10,1.66232
5.627826,17,1.74313
8.94205,7,1.775822
14.277801,8,1.815663
11.82278,12,1.874149
18.171778,9,1.919486
15.154509,8,1.95977
10.209807,17,2.041821
10.82801,7,2.079352
12.502953,14,2.151653
5.074275,9,2.196693
13.267214,6,2.228054
11.319316,12,2.28774
12.376695,8,2.327384
13.300503,19,2.421876
15.710494,8,2.462159
11.920161,5,2.487259
10.678414,12,2.546664
13.787306,12,2.606228
14.676704,11,2.660408
15.194306,7,2.693806
11.197695,14,2.759776
4.811672,6,2.788549
16.6215,12,2.846719
16.845975,7,2.880022
18.44944,14,2.946769
14.938696,8,2.985461
16.327059,7,3.020164
12.572922,12,3.078185
18.200174,11,3.132513
18.609643,12,3.194934
18.741752,8,3.23403
2.65818,7,3.269585
16.111149,7,3.307447
11.240604,5,3.33519
14.906172,8,3.376386
9.961663,10,3.426681
5.365092,11,3.480621
13.930134,8,3.521621
14.472617,7,3.556056
15.448228,13,3.623833
13.650195,15,3.699574
15.437901,11,3.755773
18.771141,7,3.79218
16.047268,17,3.877804
16.571543,10,3.928216
12.732746,12,3.987464
9.591552,14,4.059371
19.075346,24,4.182825
14.974566,6,4.215357
14.79232,6,4.246918
14.585176,7,4.282279
11.939343,20,4.385507
12.275805,16,4.470442
5.738486,10,4.52128
12.085803,8,4.564049
13.849383,5,4.589641
11.150681,11,4.646106
13.304388,7,4.681061
6.069431,10,4.732602
13.741777,6,4.763567
8.556765,31,4.9181
15.653664,7,4.954803
14.32076,7,4.989718
10.783304,6,5.021663
14.245509,6,5.054033
18.185455,8,5.096556
3.606165,17,5.187399
7.552743,10,5.2411
16.390063,16,5.323337
16.191222,11,5.381327
12.247175,5,5.407473
14.099543,12,5.468637
10.904802,7,5.502822
10.664234,15,5.581971
12.38111,10,5.636681
13.392248,11,5.693009
10.649042,15,5.771069
11.822376,5,5.795159
13.140353,7,5.829678
12.650234,10,5.879899
12.064023,6,5.910548
12.955327,11,5.96478
2.024685,9,6.011088
11.122154,9,6.056388
14.228951,6,6.088368
15.532411,6,6.119589
10.907681,6,6.15172
15.788196,9,6.19755
10.583062,9,6.242389
6.078712,15,6.316749
9.295298,11,6.374311
11.272857,10,6.428572
14.067326,14,6.500912
13.848071,6,6.5304
13.105187,8,6.572995
13.282745,8,6.616656
17.270714,9,6.66267
6.148145,16,6.744142
14.743485,6,6.776125
14.562942,8,6.81986
20.842251,15,6.904566
15.971457,7,6.947621
11.91585,6,6.983397
11.526155,7,7.024707
10.122449,12,7.097242
13.294756,20,7.219754
10.168866,10,7.279169
14.496176,7,7.320928
13.972069,13,7.3987
11.817305,15,7.487616
13.413293,13,7.55865
11.467251,8,7.601432
7.848856,8,7.645795
14.369702,6,7.676728
6.994372,12,7.739359
12.476336,19,7.831905
14.27645,7,7.868392
13.310156,7,7.903124
13.413803,8,7.944113
11.418971,15,8.019576
12.305649,17,8.108357
6.898873,7,8.144242
15.74715,22,8.258002
11.234856,10,8.308525
15.933831,9,8.356256
16.413755,8,8.398196
13.548151,15,8.474145
14.349578,9,8.519707
8.010959,10,8.572385
4.193256,19,8.666582
16.815488,11,8.719289
10.866754,8,8.757241
11.692137,5,8.781851
16.222122,12,8.841376
8.789128,13,8.90647
19.761262,8,8.946672
26.147833,37,9.130329
13.029468,9,9.175061
12.39636,8,9.218199
20.013988,13,9.284063
6.625451,16,9.364692
5.976656,12,9.425951
13.091119,6,9.455398
14.242706,26,9.58379
1.704644,11,9.642944
14.882304,11,9.697736
13.708058,19,9.795964
20.340349,13,9.861333
15.588099,7,9.897119
19.047657,8,9.936511
15.315573,5,9.962103
13.60292,6,9.992263
23.483836,21,10.101124
9.700222,8,10.141333
3.146106,19,10.234369
13.287614,12,10.295717
16.53142,14,10.366503
13.00343,10,10.415416
7.815521,7,10.450653
20.22661,10,10.499709
12.072588,6,10.529888
15.392033,9,10.576442
13.081635,19,10.671516
18.805463,15,10.745305
10.30129,7,10.780189
16.370615,17,10.867255
15.310503,12,10.92541
8.95795,15,11.0031
11.706476,11,11.060283
14.447107,12,11.122483
15.432929,7,11.158776
13.67917,5,11.184872
13.421299,6,11.218081
15.134392,16,11.302033
13.837454,6,11.331428
13.884298,7,11.368168
19.582346,28,11.50738
10.383315,11,11.563355
16.816594,8,12.282653
10.350514,8,12.322165
14.791058,6,12.355578
11.826181,10,12.405669
4.534992,12,12.468569
13.379917,12,12.529486
10.151669,6,12.560771
14.280424,11,12.616158
12.805808,8,12.659651
16.327898,6,12.690774
13.314436,5,12.716745
16.967283,24,12.837234
12.311178,10,12.888208
9.581245,13,12.953474
14.344618,5,12.980708
3.580994,14,13.050783
16.897136,8,13.091233
17.519859,8,13.13022
14.686944,6,13.16055
18.773345,10,13.212047
13.398517,5,13.236458
16.176972,13,13.300173
15.359811,11,13.360617
8.550985,6,13.393439
14.233272,6,13.423956
15.545274,5,13.448522
12.799288,9,13.495109
8.952601,20,13.599924
15.883014,12,13.661
14.599867,16,13.743164
18.803484,6,13.773631
13.211824,7,13.808189
18.422644,16,13.890762
13.698382,8,13.931305
8.578279,9,13.978244
15.552644,6,14.008222
14.858696,11,14.065943
12.190271,7,14.102944
11.536173,10,14.155989
15.281116,7,14.191823
14.836458,8,14.233315
14.794661,7,14.271659
16.856621,13,14.334645
13.136679,10,14.384844
18.377319,7,14.420007
13.135853,8,14.45911
15.056471,7,14.493307
17.68168,6,14.522757
17.184357,6,14.55155
5.808754,14,14.620353
17.947682,17,14.705704
11.231677,13,14.771662
16.267727,13,14.834585
13.341068,7,14.869557
17.090512,13,14.934337
18.43128,6,14.965176
12.167609,5,14.990307
16.125839,14,15.061736
13.737832,11,15.11873
14.667912,7,15.155695
15.676288,10,15.206398
8.004475,15,15.279752
16.362318,6,15.310154
10.052627,6,15.339797
7.996236,9,15.385817
14.795509,8,15.424663
21.243828,16,15.503931
16.57986,13,15.570003
6.567849,6,15.602022
11.45871,8,15.645839
16.446977,21,15.751448
14.745978,7,15.788637
20.062967,20,15.890036
14.379752,6,15.919695
16.311358,10,15.969677
17.078419,16,16.052666
12.160308,5,16.077692
12.982265,9,16.123273
9.625454,6,16.152039
14.533366,5,16.177857
13.170701,7,16.210858
10.625193,11,16.264175
14.485266,20,16.363545
