# {"env_id": "HopperBulletEnv-v0", "t_start": 1553046051.5969112} 
r,l,t
15.067339,15,2.112697
16.099704,8,2.204484
2.373174,12,2.347691
3.38678,14,2.500456
15.58092,12,2.64595
8.23783,16,2.827652
11.536942,14,3.007291
15.087779,7,3.122873
11.056114,11,3.295739
14.126819,9,3.426581
10.222588,6,3.513576
13.452116,15,3.719817
8.753133,5,3.775551
4.855733,6,3.86552
12.012158,5,3.93135
8.967273,12,4.101425
14.011872,8,4.21256
12.926061,11,4.38565
4.135624,13,4.556257
11.7289,10,4.680469
8.163783,13,4.841688
15.066485,8,4.937933
12.446253,10,5.072715
14.081389,6,5.153037
12.663819,13,5.29922
19.434699,12,5.474237
10.316064,23,5.768731
10.540716,9,5.889214
14.941246,9,6.013997
11.913621,10,6.130862
13.188675,9,6.23771
1.899223,14,6.408247
14.247347,12,6.555238
10.16475,6,6.635496
14.25257,7,6.71399
14.815182,10,6.854311
1.557919,22,7.13217
18.292214,8,7.2465
17.64035,11,7.38752
2.263489,11,7.519664
10.086801,19,7.760868
11.581182,10,7.896146
13.698093,6,7.996493
13.956728,10,8.118764
15.480446,8,8.215025
13.364965,10,8.323436
9.118921,10,8.456442
11.223121,6,8.536293
13.466918,10,8.665415
16.778702,12,8.837037
16.859318,14,9.011566
11.997886,7,9.094653
3.400144,15,9.300085
10.187437,10,9.438505
6.885023,6,9.516995
11.309714,12,9.661169
13.646122,6,9.732065
16.131082,12,9.88782
9.857498,12,10.05578
12.294557,18,10.272819
11.616002,12,10.411945
6.757502,19,10.643331
13.324346,6,10.723666
13.648364,16,10.949558
13.676812,5,11.008894
10.164788,5,11.071039
10.346257,13,11.223369
11.915631,9,11.334564
16.62681,15,11.516448
13.600399,7,11.615032
15.156606,9,11.711632
14.581042,12,11.867142
14.016139,9,11.98433
13.899086,12,12.132065
18.445453,10,12.251836
15.545495,5,12.321923
12.428238,10,12.442609
15.437633,7,12.538116
2.63476,12,12.679918
13.076104,8,12.770295
16.499822,7,12.857651
14.573101,9,12.965766
15.948635,15,13.132712
-1.122577,14,13.298329
15.680002,9,13.389573
10.052434,10,13.526376
14.182996,9,13.646922
19.241772,9,13.752433
10.961775,11,13.876629
11.717532,7,13.94291
10.408504,5,13.997936
13.561853,12,14.116825
9.755281,10,14.209666
11.191425,8,14.297049
15.828248,9,14.410314
18.780689,11,14.522666
12.581652,17,14.693239
17.212658,8,14.780962
14.081783,7,14.855268
10.948472,20,15.073814
17.666731,7,15.163604
14.638871,6,15.233949
14.155199,6,15.2933
15.274984,6,15.359178
15.019504,12,15.480442
7.903495,9,15.571115
17.097983,9,15.659133
9.206902,31,15.988612
6.922582,8,16.084128
14.233721,6,16.138698
-0.629287,14,16.286393
16.126036,13,16.422932
11.071949,9,16.525397
14.83603,9,16.620923
7.235861,10,16.734214
10.639412,8,16.823937
11.037617,10,16.951847
7.356458,7,17.054391
7.020486,10,17.17459
11.629011,10,17.282357
1.492957,11,17.400707
16.411525,10,17.521538
7.398527,9,17.62578
15.380205,5,17.68425
12.123566,8,17.774228
18.772004,11,17.903947
9.549276,8,18.005277
10.725292,7,18.08479
16.330053,8,18.182253
4.467041,7,18.260223
15.96422,8,18.355103
17.315055,6,18.416009
14.391345,7,18.51684
12.816437,9,18.651046
9.223006,9,18.751331
10.185185,13,18.912712
9.119522,14,19.088032
16.700198,13,19.246369
12.49848,8,19.33096
18.559824,6,19.409198
-0.971271,15,19.591612
13.821121,9,19.70372
8.120741,7,19.785712
13.139658,5,19.853385
8.861164,15,20.044309
13.439635,12,20.187474
5.930269,8,20.29947
12.882965,5,20.352853
16.547823,10,20.469939
14.254526,10,20.591563
13.100189,8,20.707174
1.033451,9,20.797349
16.324909,13,20.969197
6.235503,8,21.065775
15.289088,8,21.164206
15.19561,8,21.255371
2.684083,17,21.488402
7.684026,9,21.601704
12.980085,5,21.665755
17.540205,10,21.766932
15.4921,7,21.847274
15.074406,7,21.935759
11.267697,18,22.155638
16.957636,9,22.256534
14.608956,5,22.338541
12.386198,8,22.449046
5.48733,13,22.612284
13.021976,6,22.679818
7.746104,12,22.848433
16.306096,6,22.923841
11.782456,9,23.037968
15.375913,13,23.192781
8.839364,9,23.312299
10.376868,17,23.53954
15.07375,6,23.611529
11.172127,7,23.699767
15.360244,12,23.872857
10.838998,8,23.963351
6.799535,11,24.102949
6.618956,11,24.250887
10.339923,12,24.388801
17.523795,13,24.555412
14.45976,9,24.669926
11.995728,10,24.802654
14.335781,7,24.887263
12.922404,15,25.060319
9.546556,9,25.176604
12.742379,5,25.243422
13.342277,14,25.396968
5.535266,8,25.500387
11.901519,12,25.664982
17.097435,9,25.781364
-0.971225,11,25.929524
11.442932,8,26.018914
9.436386,9,26.139132
