# {"t_start": 1553080369.1210313, "env_id": "HopperBulletEnv-v0"} 
r,l,t
9.272123,6,1.520273
7.978585,9,1.561983
17.309186,11,1.611389
10.865538,10,1.659651
12.765543,7,1.693454
15.510075,15,1.763219
14.848902,10,1.812807
5.627826,17,1.910753
8.94205,7,1.95365
14.277801,8,1.997349
11.82278,12,2.05409
18.171778,9,2.097726
15.154509,8,2.141599
10.209807,17,2.223913
10.82801,7,2.258508
12.502953,14,2.327941
5.074275,9,2.370255
13.267214,6,2.399954
11.319316,12,2.457029
12.376695,8,2.494406
13.300503,19,2.585948
15.710494,8,2.623933
11.920161,5,2.648015
10.678414,12,2.704409
13.787306,12,2.76326
14.676704,11,2.820985
15.194306,7,2.857714
11.197695,14,2.932757
4.811672,6,2.96473
16.6215,12,3.029405
16.845975,7,3.067053
18.44944,14,3.139685
14.938696,8,3.178539
16.327059,7,3.21314
12.572922,12,3.26899
18.200174,11,3.323809
18.609643,12,3.383411
18.741752,8,3.423213
2.65818,7,3.459236
16.111149,7,3.497658
11.240604,5,3.525102
14.906172,8,3.569484
9.961663,10,3.622988
5.365092,11,3.683532
13.930134,8,3.727718
14.472617,7,3.766097
15.448228,13,3.833866
13.650195,15,3.911668
15.437901,11,3.970134
18.771141,7,4.008812
16.047268,17,4.098918
16.571543,10,4.150945
12.732746,12,4.216945
9.591552,14,4.290248
19.075346,24,4.418282
14.974566,6,4.450114
14.79232,6,4.482617
14.585176,7,4.520528
11.939343,20,4.631248
12.275805,16,4.716953
5.738486,10,4.772316
12.085803,8,4.815236
13.849383,5,4.842641
11.150681,11,4.903498
13.304388,7,4.943696
6.069431,10,4.998188
13.741777,6,5.030544
8.556765,31,5.202686
15.653664,7,5.238986
14.32076,7,5.277107
10.783304,6,5.308756
14.245509,6,5.341278
18.185455,8,5.387057
3.606165,17,5.480533
7.552743,10,5.534366
16.390063,16,5.618688
16.191222,11,5.675979
12.247175,5,5.703218
14.099543,12,5.767645
10.904802,7,5.80457
10.664234,15,5.884753
12.38111,10,5.938535
13.392248,11,5.996484
10.649042,15,6.073049
11.822376,5,6.099758
13.140353,7,6.137331
12.650234,10,6.188008
12.064023,6,6.220322
12.955327,11,6.278471
2.024685,9,6.326445
11.122154,9,6.373238
14.228951,6,6.404267
15.532411,6,6.435392
10.907681,6,6.466424
15.788196,9,6.514986
10.583062,9,6.563523
6.078712,15,6.641239
9.295298,11,6.701566
11.272857,10,6.756833
14.067326,14,6.829513
13.848071,6,6.859163
13.105187,8,6.901901
13.282745,8,6.9444
17.270714,9,6.989588
6.148145,16,7.087553
14.743485,6,7.127816
14.562942,8,7.186607
20.842251,15,7.278617
15.971457,7,7.316268
11.91585,6,7.347103
11.526155,7,7.384058
10.122449,12,7.447025
13.294756,20,7.550567
10.168866,10,7.607062
14.496176,7,7.643697
13.972069,13,7.711337
11.817305,15,7.792385
13.413293,13,7.861403
11.467251,8,7.905458
7.848856,8,7.947534
14.369702,6,7.981111
6.994372,12,8.043438
12.476336,19,8.145422
14.27645,7,8.18332
13.310156,7,8.220443
13.413803,8,8.264624
11.418971,15,8.346409
12.305649,17,8.439329
6.898873,7,8.477276
15.74715,22,8.593128
11.234856,10,8.64689
15.933831,9,8.697574
16.413755,8,8.741583
13.548151,15,8.824168
14.349578,9,8.872278
8.010959,10,8.926649
4.193256,19,9.029176
16.815488,11,9.089275
10.866754,8,9.133566
11.692137,5,9.160599
16.222122,12,9.22688
8.789128,13,9.295768
19.761262,8,9.337509
26.147833,37,9.530983
13.029468,9,9.578094
12.39636,8,9.621483
20.013988,13,9.690097
6.625451,16,9.778828
5.976656,12,9.845434
13.091119,6,9.878116
14.242706,26,10.015149
1.704644,11,10.073074
14.882304,11,10.131588
13.708058,19,10.237528
20.340349,13,10.305726
15.588099,7,10.341871
19.047657,8,10.383025
15.315573,5,10.409292
13.60292,6,10.44033
23.483836,21,10.553029
9.700222,8,10.595725
3.146106,19,10.697292
13.287614,12,10.763775
16.53142,14,10.83664
13.00343,10,10.889869
7.815521,7,10.927687
20.22661,10,10.980458
12.072588,6,11.013678
15.392033,9,11.062326
13.081635,19,11.16571
18.805463,15,11.245758
10.30129,7,11.280117
16.370615,17,11.370881
15.310503,12,11.43503
8.95795,15,11.518319
11.706476,11,11.579683
14.447107,12,11.643873
15.432929,7,11.681484
13.67917,5,11.709048
13.421299,6,11.743366
15.134392,16,11.827486
13.837454,6,11.858143
13.884298,7,11.894657
19.582346,28,12.041336
10.383315,11,12.101425
15.948297,8,12.14407
11.403843,8,12.187093
14.376927,7,12.225653
10.987027,9,12.288781
5.615106,12,12.371305
14.690906,12,12.911906
9.36812,6,12.944545
14.139005,11,13.0035
12.874199,8,13.047197
14.128038,5,13.074405
5.351242,5,13.103354
15.986324,23,13.22473
9.416434,12,13.290849
10.064162,14,13.363685
-9.841028,17,13.457767
12.379525,9,13.507737
18.878791,8,13.551967
15.244944,7,13.592976
15.138492,9,13.638741
13.056025,5,13.665652
16.51222,12,13.727855
11.074214,14,13.800073
12.268017,5,13.826225
13.514707,5,13.853678
15.176821,5,13.880025
13.648175,8,13.923907
3.795926,23,14.050001
10.291472,10,14.103625
12.098024,19,14.202814
16.047531,10,14.255787
13.720913,15,14.331705
13.250493,9,14.379346
12.009201,8,14.421422
13.786141,7,14.457703
14.778404,11,14.513193
11.460876,7,14.550478
9.857282,10,14.603053
14.231049,7,14.640696
13.80113,7,14.677498
13.775298,8,14.720855
17.982339,12,14.786151
13.441144,13,14.853274
17.926358,7,14.89001
17.730187,7,14.927683
10.275028,6,14.960367
18.523161,6,14.995584
17.378181,6,15.031191
8.198105,15,15.1126
18.660037,19,15.212308
17.475037,11,15.272788
21.658651,15,15.353751
10.860392,15,15.434177
16.696268,7,15.470363
12.389799,5,15.496336
9.420277,13,15.567765
13.278567,13,15.640407
13.436789,7,15.677027
14.512377,12,15.741342
9.135,12,15.813961
13.934185,7,15.87376
9.118738,6,15.944917
9.127177,8,16.003095
13.366446,9,16.061381
16.689837,15,16.156485
16.196528,14,16.246266
8.322338,6,16.286206
10.129762,8,16.33791
15.678118,21,16.465326
17.755933,7,16.509673
17.732834,22,16.653023
14.599476,6,16.690015
15.432374,8,16.741222
17.427153,9,16.801594
15.357832,10,16.865411
4.394722,9,16.918332
10.482052,8,16.969401
14.796505,5,17.004479
12.101627,6,17.040857
12.857382,12,17.113757
15.430671,14,17.200967
3.287584,15,17.297136
14.562086,14,17.382339
16.362523,11,17.458957
13.018726,8,17.535282
13.314631,6,17.592884
17.230939,9,17.670961
11.807154,7,17.711495
15.181053,10,17.775334
11.1537,6,17.813737
11.627335,7,17.857196
14.148296,11,17.926551
6.332369,11,17.996964
13.025465,9,18.055456
11.622362,13,18.154297
15.125814,8,18.207076
13.509741,10,18.273185
10.005551,7,18.31702
7.566762,6,18.354659
12.761362,9,18.408789
10.164157,11,18.479321
13.963325,13,18.558166
14.485322,8,18.607783
16.044936,12,18.681319
16.782426,7,18.724201
11.247849,8,18.771768
11.847477,7,18.816206
15.777628,9,18.871701
6.490767,7,18.915742
15.297811,9,18.97745
13.060935,9,19.070868
11.522467,10,19.156981
9.104987,6,19.221942
14.114244,6,19.282683
5.256794,10,19.345954
14.165403,9,19.403976
12.639557,9,19.458571
12.657494,5,19.490051
19.806569,7,19.532048
12.896665,6,19.568903
19.393209,7,19.611808
14.383102,10,19.672904
11.815459,7,19.717927
12.569811,8,19.770293
13.403488,5,19.800809
17.809397,7,19.842047
13.904206,11,19.910937
12.433155,8,19.959768
17.121636,7,20.002142
6.230834,7,20.044441
14.655506,5,20.076017
16.261883,6,20.11446
15.742635,5,20.146172
16.082423,12,20.22336
13.134473,30,20.41938
16.351698,12,20.496049
17.238164,7,20.538501
12.229322,9,20.595573
13.200827,5,20.626662
10.020949,11,20.694867
12.063091,10,20.827832
13.782785,6,20.868811
2.428096,11,20.941523
16.652028,8,20.993934
14.213808,18,21.121545
16.779935,9,21.204091
14.436589,15,21.347694
13.594672,16,21.483738
18.574753,7,21.549209
10.653031,8,21.613204
13.156908,9,21.701165
11.645058,10,21.798031
18.546398,14,21.920698
14.589948,16,22.064051
17.080147,7,22.124051
15.747973,7,22.184361
13.336117,7,22.251693
15.841004,8,22.325373
10.888369,6,22.375834
13.059858,5,22.419533
16.785864,7,22.479301
14.270617,11,22.572033
9.79137,13,22.698924
12.866737,5,22.763632
2.407826,17,22.946576
15.157724,12,23.051191
0.661633,16,23.194736
14.342925,12,23.309866
12.66832,10,23.401718
21.687827,13,23.513674
15.349744,7,23.575037
11.706237,9,23.663388
6.283433,12,23.766921
9.787276,8,23.842659
15.467155,8,23.909366
17.647184,8,23.979979
9.599375,8,24.056254
14.240694,12,24.167871
15.665689,6,24.223131
13.477508,10,24.309654
15.688699,7,24.372911
7.28202,14,24.496656
16.440043,7,24.554597
8.260251,12,24.669153
12.986494,8,24.740153
7.173601,11,24.838522
18.799631,10,24.93476
16.578701,7,25.000757
13.883369,15,25.135333
10.911318,10,25.22246
18.012516,13,25.343937
14.455894,6,25.400981
10.265232,6,25.454693
16.263177,5,25.500788
12.619342,5,25.540534
13.819279,9,25.619918
15.728321,9,25.702338
13.418941,12,25.809682
15.360276,6,25.866746
10.217978,7,25.933814
17.620591,14,26.067863
14.145205,9,26.150699
15.029813,10,26.240201
15.830399,9,26.323096
10.855203,15,26.449788
10.266283,7,26.511667
12.314126,10,26.60227
19.193931,21,26.795619
11.468607,9,26.877102
6.124389,12,26.992225
15.546536,6,27.045731
14.100207,9,27.126005
15.157272,7,27.19265
13.670436,8,27.262234
8.297677,7,27.32809
15.557471,8,27.399869
7.056016,11,27.512605
19.073469,13,27.655707
14.74714,8,28.301497
18.231696,12,28.408363
13.437957,5,28.45824
8.813357,8,28.52816
14.846592,11,28.630244
20.087238,9,28.717339
11.714238,5,28.763729
18.089395,9,28.84616
18.172228,8,28.912734
14.539674,11,29.021299
11.689061,8,29.095369
11.528572,6,29.150584
14.170188,6,29.198606
15.266722,5,29.243929
13.831264,10,29.327455
18.761371,7,29.391311
15.68173,8,29.460242
14.282142,8,29.522835
19.371209,10,29.616104
10.760004,5,29.666949
-1.274819,9,29.754727
10.114483,10,29.83908
15.569247,5,29.886564
6.868919,6,29.946231
13.176901,11,30.044734
11.238421,9,30.130153
15.463567,15,30.271495
14.765281,8,30.348985
14.315468,10,30.446736
11.856906,9,30.530531
15.889677,5,30.572064
10.162566,7,30.637353
21.390309,10,30.727975
11.389916,6,30.785069
13.022328,8,30.857444
12.685721,7,30.925336
16.99088,12,31.03354
11.855666,6,31.08959
13.157278,5,31.137028
10.256719,8,31.215696
8.531071,6,31.275531
16.864312,7,31.335839
13.279548,15,31.467894
14.75718,12,31.577054
13.685461,6,31.634176
18.565119,9,31.717513
7.573545,6,31.777637
18.723375,15,31.911181
14.696715,10,32.000649
13.193072,11,32.096638
18.920048,10,32.186575
15.323156,7,32.244664
11.813372,14,32.385292
12.540336,8,32.450483
11.957993,10,32.54903
16.516795,7,32.60937
18.219783,18,32.772988
15.689305,9,32.854894
12.69831,9,32.943953
10.365387,8,33.022106
18.987826,8,33.097311
11.846387,8,33.185767
15.656712,10,33.317452
15.152793,9,33.403607
16.440227,15,33.535114
9.95699,10,33.631607
13.913228,12,33.745228
14.684835,8,33.816371
14.722779,7,33.874522
15.730786,7,33.943072
8.837197,11,34.048145
16.424408,6,34.102343
19.067637,11,34.200209
15.878518,11,34.29673
13.239391,8,34.364892
10.726237,8,34.430475
14.058061,7,34.491086
16.479391,7,34.550683
14.569509,8,34.624654
12.293953,11,34.723875
18.282274,6,34.782034
12.206283,7,34.843331
5.196972,13,34.955
15.828341,8,35.023557
18.257185,8,35.108093
8.556567,16,35.250818
10.832231,9,35.329443
18.360363,8,35.404944
12.448592,5,35.446179
7.286316,11,35.543927
15.914895,8,35.612158
12.123833,6,35.669718
11.670792,7,35.733349
18.766662,9,35.833668
10.874685,18,36.074489
12.301093,7,36.146691
12.757447,8,36.226317
13.795286,6,36.29423
15.17371,8,36.376349
17.351179,13,36.513405
11.290711,11,36.621223
11.581351,9,36.721316
12.768066,6,36.786119
13.609128,5,36.839014
3.145626,12,36.972052
14.016608,8,37.06602
15.627212,5,37.117393
12.731941,11,37.233719
11.629658,23,37.48329
12.556746,17,37.6666
9.444196,10,37.777188
4.8884,15,37.93826
2.812165,11,38.059345
7.959065,8,38.143712
8.357295,8,38.233489
11.661126,8,38.332664
13.687109,7,38.434834
12.207473,7,38.546908
18.605142,10,38.653648
11.392468,9,38.752614
9.131105,12,38.883639
8.866631,13,39.024326
12.927874,14,39.173909
16.436405,9,39.270239
7.809846,7,39.351502
16.926949,12,39.512459
9.875241,7,39.620073
16.533503,13,39.758485
17.04426,6,39.822186
17.963928,15,39.988403
10.377919,11,40.102958
12.39699,5,40.167237
-2.462965,13,40.312755
14.648573,5,40.369065
14.112854,6,40.415047
11.675255,8,40.48031
13.88396,7,40.53566
11.101315,6,40.587091
15.916482,6,40.639514
16.930115,6,40.69249
16.083449,9,40.767946
13.934917,6,40.820423
18.22007,9,40.896853
14.519426,8,40.963665
19.029839,8,41.025754
15.41326,10,41.109821
15.645102,20,41.386785
2.126031,8,41.464944
13.095335,18,41.68177
9.5773,8,41.79623
16.166349,6,41.865108
15.223013,5,41.918754
16.898774,6,42.00469
15.171827,6,42.079347
14.224498,10,42.204476
12.293625,17,42.417608
13.149484,6,42.490555
13.137021,5,42.559231
13.76111,10,42.675403
5.475303,9,42.78667
13.147497,10,42.899015
15.071338,6,42.975367
16.922258,21,43.231766
4.411827,21,43.481854
12.921357,12,43.645228
17.244266,7,43.752745
10.235053,8,43.884588
9.436474,14,44.046393
12.880935,11,44.176911
15.882596,13,44.337107
10.472081,10,44.462342
9.579603,7,44.547053
17.035504,10,44.657655
14.595303,9,44.763117
6.97735,8,44.85467
15.516255,12,44.988935
14.020979,6,45.052405
14.537736,7,45.140036
8.76036,12,45.294216
13.725601,8,45.386677
13.212544,15,45.554769
15.682868,7,45.632825
9.706986,12,45.776271
13.015473,5,45.831473
19.981183,7,45.91582
15.73413,7,45.998414
12.102145,9,46.114775
13.713569,11,46.239976
10.509472,10,46.376223
12.955022,10,46.495978
17.767321,14,46.668658
15.16428,9,46.79003
14.634136,12,46.954107
11.59662,9,47.06643
12.224275,5,47.143943
11.524257,7,47.232668
17.170986,6,47.295843
17.38944,9,47.409345
11.126618,9,47.525451
18.269584,8,47.632831
12.201065,5,47.691996
12.469281,7,47.782592
6.972955,13,47.949976
14.493029,17,48.171001
14.913804,6,48.251287
13.742381,6,48.333991
14.991409,6,48.410385
6.778356,8,48.512444
15.596278,6,48.601851
17.294927,7,48.689254
13.740828,6,48.771868
21.226433,17,49.005265
10.703841,7,49.125712
8.113283,9,49.235538
12.246141,8,49.356592
15.718926,11,49.508916
10.555596,7,49.602336
17.842608,11,49.724757
13.892151,6,49.792372
17.009416,13,49.946788
13.626024,6,50.014805
6.683525,11,50.14997
13.256437,19,51.018746
12.478641,5,51.068861
