# {"t_start": 1553020887.025556, "env_id": "HopperBulletEnv-v0"} 
r,l,t
10.468229,5,11.68134
18.007708,7,11.749641
8.903345,11,11.865628
9.281962,15,12.050874
17.937537,8,12.136485
7.665905,8,12.251237
11.746322,6,12.337309
8.832572,13,12.488266
6.692366,9,12.587263
9.873523,6,12.676949
13.427831,10,12.786085
10.135264,13,12.956723
14.899502,6,13.024051
14.885341,6,13.089285
13.913114,11,13.214351
10.270279,13,13.359899
9.071448,8,13.451472
9.324621,8,13.54197
11.692524,17,13.731306
16.275687,6,13.795596
11.447883,7,13.869626
12.297034,7,13.928181
12.941205,11,14.049142
10.598196,8,14.148575
16.893567,8,14.244148
13.557753,6,14.318515
10.190431,14,14.507486
10.175882,12,14.645887
12.900697,11,14.774176
14.206615,12,14.932002
10.681395,13,15.087601
14.568284,11,15.215397
5.763062,13,15.373942
14.642547,10,15.495043
11.922597,11,15.625862
15.134138,13,15.77613
12.323585,9,15.897388
12.323368,6,15.968652
15.433996,6,16.038766
10.75792,22,16.319768
6.340496,9,16.42117
14.300379,6,16.487877
6.004868,18,16.709986
14.587036,11,16.851593
13.754496,8,16.952686
14.744985,6,17.017641
17.290473,6,17.09677
14.402275,15,17.284964
9.295037,7,17.37811
3.084885,18,17.611169
11.819531,7,17.693497
14.846375,13,17.852872
12.041985,5,17.927632
14.341892,13,18.078502
16.645538,8,18.170129
16.579584,5,18.228725
16.905149,14,18.398132
20.39643,14,18.588093
17.627757,11,18.72103
10.05933,12,18.865049
-3.381279,14,19.025636
13.410507,12,19.181444
10.176868,13,19.335431
15.730242,5,19.395848
6.216155,5,19.456719
15.616296,8,19.561058
21.097546,18,19.79504
16.796975,9,19.909352
19.905473,11,20.068921
9.202806,11,20.205544
14.005941,7,20.291142
10.811832,13,20.456237
15.517403,14,20.638811
14.868034,10,20.753772
17.903119,11,20.884923
13.866651,16,21.088214
18.08891,7,21.171343
17.168135,19,21.408508
9.788693,15,21.589107
18.108608,8,21.69505
17.160914,8,21.807812
8.337842,11,21.938738
4.796268,12,22.085249
11.732114,6,22.158731
13.607079,17,22.380698
9.626818,13,22.523609
24.453628,44,23.065688
15.520316,7,23.159328
12.399729,11,23.296469
9.966652,9,23.420863
10.744605,12,23.56654
13.209543,13,23.7378
3.773087,18,23.969127
17.887296,13,24.122753
5.064496,9,24.235383
12.27088,10,24.366485
19.121032,15,24.536659
15.458082,13,24.673167
