# {"t_start": 1553042474.194334, "env_id": "HopperBulletEnv-v0"} 
r,l,t
9.749675,7,1.475197
5.898519,9,1.524729
15.473421,12,1.583392
12.890501,7,1.616655
14.125976,7,1.649882
12.995604,13,1.708256
15.385823,11,1.759107
19.086943,8,1.796678
14.923933,9,1.837395
13.532406,9,1.880879
13.780018,13,1.943877
10.103735,6,1.971211
13.801893,6,1.999563
8.784704,6,2.029098
6.954483,8,2.066561
13.876259,6,2.094652
12.351241,6,2.123373
16.9129,5,2.146353
8.601216,9,2.189612
12.364003,6,2.21754
8.06694,13,2.280471
10.20329,8,2.318402
16.010405,11,2.371008
17.940876,6,2.397605
9.279126,15,2.47172
15.096241,7,2.50385
6.849429,6,2.531845
11.716598,11,2.581582
16.46354,7,2.615154
11.834911,19,2.715264
6.158381,6,2.746492
18.53445,13,2.813351
10.961802,12,2.876464
15.100709,16,2.958479
13.988536,11,3.01589
14.394061,8,3.054757
4.533553,12,3.115623
10.886719,22,3.224627
17.203322,10,3.274849
12.912698,12,3.333269
12.191959,9,3.379501
18.372959,12,3.442424
16.235135,9,3.492972
11.824913,13,3.563565
18.806876,10,3.618731
16.807473,13,3.688187
5.180074,13,3.760866
11.170343,15,3.840323
14.521857,10,3.893171
8.863493,9,3.940884
15.82433,8,3.986416
12.475686,11,4.045352
16.365027,8,4.088889
14.255318,7,4.127051
7.878388,15,4.206989
19.475255,10,4.259626
6.981935,13,4.327189
15.890172,7,4.365419
14.499077,11,4.421782
11.743611,11,4.479619
10.385915,13,4.549639
10.606041,10,4.601918
8.983145,10,4.6566
11.385729,6,4.687309
9.421734,11,4.747046
10.347545,9,4.794262
10.113897,10,4.84785
15.311809,9,4.894657
16.027216,11,4.957009
12.542515,5,4.983752
16.354356,12,5.050516
11.086221,14,5.127093
14.99271,12,5.19696
13.753739,10,5.250351
12.337367,7,5.287093
13.401939,15,5.366588
13.67987,7,5.403911
14.401339,12,5.469699
7.721516,7,5.507911
15.350062,8,5.551361
7.372968,15,5.631912
10.831411,5,5.65902
15.127067,12,5.723783
7.221172,12,5.789011
8.274765,12,5.854012
13.6472,9,5.901662
12.260227,9,5.95163
12.997289,6,5.982946
18.782142,9,6.031097
6.729849,9,6.080594
6.276968,14,6.154394
11.933547,6,6.185569
13.975975,5,6.212006
11.969641,11,6.27071
14.440807,13,6.338938
13.956932,17,6.426263
-0.238518,20,6.530228
15.216155,8,6.571159
16.071676,9,6.619455
12.019234,7,6.655368
10.460754,13,6.724947
15.448964,8,6.768644
14.857171,10,6.823083
4.545847,13,6.890392
3.340128,13,6.961529
15.233523,9,7.009818
17.559559,10,7.066137
11.193236,8,7.112141
12.221329,7,7.153038
16.31583,12,7.224776
7.178902,16,7.323383
12.552826,6,7.362614
10.447317,11,7.430242
17.577858,12,7.507698
9.958167,9,7.561853
12.99351,8,7.609663
5.401352,12,7.680137
0.5899,13,7.758267
8.438105,13,7.838763
16.413151,8,7.8866
12.95569,5,7.914416
15.417607,7,7.954015
14.281248,7,7.993455
17.238443,17,8.086047
14.99332,9,8.134491
18.959526,8,8.176619
10.683554,11,8.234956
11.431321,14,8.311083
13.283497,15,8.393001
11.040769,8,8.437791
15.269322,9,8.485401
3.977653,14,8.561589
14.153433,9,8.60984
7.570206,12,8.675576
11.853804,12,8.741916
13.420053,6,8.774358
15.793263,11,8.835167
15.453295,13,8.90527
17.754312,12,8.97258
13.353303,18,9.067915
11.593414,10,9.122181
6.933015,13,9.191018
16.24683,19,9.291153
13.85294,11,9.351353
10.763617,11,9.409496
3.538491,10,9.464142
9.709151,7,9.502296
7.994138,11,9.560446
12.499749,5,9.588778
12.611593,8,9.632195
5.385352,11,9.691725
10.036618,9,9.739865
19.878911,7,9.778069
17.785671,16,9.863448
20.979567,8,9.905456
10.393906,16,9.991735
9.452372,8,10.036505
2.500258,11,10.096784
12.551418,8,10.14213
2.458472,11,10.199626
11.972554,8,10.242229
4.818541,17,10.333094
14.974167,9,10.381423
8.646345,8,10.423069
10.2609,17,10.513444
9.824841,10,10.565297
10.195527,11,10.622618
17.403615,10,10.671674
14.617392,8,10.713981
17.585918,18,10.808662
15.485731,9,10.855443
4.722914,14,10.929716
14.025007,7,10.968147
16.137243,12,11.032638
0.285778,18,11.129711
14.012227,20,11.239695
11.857278,13,11.309821
-5.882284,23,11.429408
12.845974,9,11.477238
-0.22201,15,11.556601
19.690909,14,11.633648
8.110273,6,11.668447
12.33325,9,11.720322
17.485883,11,11.778657
5.475152,24,11.905144
14.091923,9,11.953641
10.91082,12,12.01865
8.022768,8,12.061072
7.910181,13,12.129226
11.817812,11,12.190395
11.394646,5,12.217466
15.264293,6,12.250039
18.825179,9,12.298536
11.643845,13,13.090381
10.867483,11,13.147857
14.180774,8,13.190125
12.990486,11,13.247672
16.657063,6,13.280409
-0.741839,11,13.33839
13.517729,8,13.38188
14.433727,8,13.428169
15.346279,6,13.458381
18.500119,7,13.499344
13.908511,6,13.532261
16.28231,6,13.563747
16.964295,17,13.653501
8.678727,11,13.711789
20.790788,17,13.801458
16.245123,7,13.840183
14.165289,16,13.925022
9.52479,11,13.983095
11.545887,15,14.063523
18.468778,8,14.107773
17.057637,8,14.151031
9.597413,11,14.210202
14.878494,10,14.264675
16.189764,7,14.301922
15.4658,13,14.373199
13.713478,9,14.423173
10.498671,9,14.471934
17.930722,9,14.523374
18.862981,12,14.586955
14.410478,9,14.635738
11.489616,12,14.698595
11.917775,8,14.74049
14.249671,13,14.810704
16.991221,16,14.89859
12.349332,5,14.924443
13.141164,7,14.961732
17.801735,18,15.056762
19.258279,17,15.148772
16.246504,12,15.21581
16.883884,21,15.326257
17.784021,7,15.363518
13.154064,16,15.450103
18.518825,15,15.528736
15.982092,12,15.595329
15.953878,9,15.645078
16.238377,8,15.689764
15.400636,10,15.744738
16.275399,14,15.819927
13.70732,9,15.869692
18.326156,15,15.951061
20.011183,10,16.006606
6.335325,11,16.068677
13.614106,8,16.112837
15.811592,7,16.15293
19.80085,8,16.196498
16.602003,10,16.2516
15.457558,11,16.309069
12.878864,10,16.362795
16.577982,6,16.394063
15.74934,9,16.444145
19.267207,14,16.524742
12.573175,11,16.585193
15.168085,10,16.642255
13.177834,12,16.705436
17.467348,12,16.770191
18.736664,15,16.851404
17.820574,7,16.889242
15.26559,6,16.91967
14.223492,8,16.963574
15.667012,27,17.114147
13.88283,11,17.173343
9.73273,13,17.245445
11.913414,18,17.343568
12.685231,9,17.394019
18.260536,13,17.469909
13.951938,6,17.502717
13.412493,9,17.549053
23.204418,14,17.623214
16.32336,7,17.662849
12.477767,7,17.699362
12.656717,7,17.73488
13.949201,8,17.77808
12.581068,14,17.853554
8.084798,8,17.896465
11.885479,9,17.946378
17.445509,9,17.99476
