approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.014875496,0.14921875,11.17,12.920422100000001,0.024443864822387695,949,1,4.1239424,-0.01898631,2048,25.896336317062378,24576,29.636612
0.010557692,0.10307215,8.66,19.68730738,0.3895876407623291,949,10,2.7380357,-0.008999559,20480,256.1290671825409,245760,34.93488
0.008496676,0.09509678,39.03,54.433906959999995,0.5215420424938202,989,20,1.7765534,-0.0075011365,40960,504.7984039783478,491520,69.35639
0.006922307,0.07893472,45.8,72.07717191,0.6220044195652008,998,30,1.0748808,-0.0034487727,61440,748.797937631607,737280,74.3277
0.0061691585,0.06994227,52.13,82.49617379,0.7316790223121643,1002,40,0.6005359,-0.0002818851,81920,994.0942010879517,983040,60.536114
0.0063281143,0.075622596,59.05,90.02728266000003,0.8128876239061356,986,50,0.19527362,0.00028581652,102400,1240.8496866226196,1228800,42.238953
0.007510847,0.095735654,71.78,102.88078261000001,0.8521396815776825,987,60,-0.16219032,0.00067271176,122880,1488.656919002533,1474560,33.789406
0.0077489414,0.09801431,118.46,143.91777991,0.8773392885923386,1012,70,-0.452319,0.00011059283,143360,1737.2218458652496,1720320,30.526484
0.010393412,0.14022207,406.09,390.27437819,0.8677012026309967,996,80,-0.73407215,0.00021954664,163840,1981.333556175232,1966080,24.851334
0.010730737,0.14601633,566.97,533.6177504499999,0.7883560210466385,1004,90,-0.9413066,0.0030123643,184320,2224.682997941971,2211840,25.845728
0.00902066,0.11715503,368.64,364.89335005,0.9092402756214142,1000,100,-1.1669438,0.0020041422,204800,2472.0604870319366,2457600,21.736412
0.011832695,0.160079,675.15,637.5141316099999,0.7178419530391693,992,110,-1.2810197,0.002414151,225280,2719.754657268524,2703360,24.855425
0.015135976,0.20798758,823.9,761.3544679699999,0.3000330924987793,985,120,-1.2276244,0.002820502,245760,2969.296352148056,2949120,26.819208
