# {"t_start": 1552807428.7230597, "env_id": "ReacherPyBulletEnv-v0"} 
r,l,t-23.164614,150,8.851993
-4.198437,150,9.608305
-13.505559,150,10.648758
-84.757076,150,11.630101
-38.317023,150,12.646548
10.936,150,13.736259
-27.156139,150,14.678445
-25.607902,150,15.642791
-20.296062,150,16.718496
-7.566321,150,17.900357
-16.942109,150,19.204606
-11.019701,150,20.379255
-10.948501,150,21.57886
-13.851957,150,24.095958
-20.765533,150,25.200404
-12.977508,150,26.336728
-19.656407,150,27.567434
-16.114682,150,28.725234
-48.949963,150,29.936287
-14.701543,150,31.135811
-21.16634,150,32.28843
-27.176504,150,33.442945
1.213815,150,34.64837
-20.64681,150,35.800045
-38.612398,150,36.969936
-22.472384,150,38.078515
-24.990214,150,39.204027
-26.899229,150,40.643755
-31.76894,150,41.729977
-26.818946,150,42.896162
-12.729939,150,44.04355
-34.59933,150,45.149117
-10.471457,150,46.296517
-35.680913,150,47.387131
-7.219631,150,48.545715
-44.862917,150,49.666128
-16.324782,150,50.861031
-26.106212,150,52.041021
-11.72752,150,53.213169
6.567354,150,54.386533
-47.1471,150,55.881115
16.695076,150,57.029479
-33.71155,150,58.225688
-13.310183,150,59.433346
-8.274722,150,60.685322
-16.409319,150,61.859802
-22.074169,150,62.995282
-27.472202,150,64.173352
-14.97101,150,65.336892
-22.59905,150,66.483012
-0.326685,150,67.642256
-20.835201,150,68.770688
-18.276828,150,69.995918
-37.356096,150,71.195735
-14.816758,150,72.599478
-31.558504,150,73.815339
-13.61322,150,74.972588
-43.839437,150,76.134165
-35.876287,150,77.379511
-21.276228,150,78.506447
-43.502142,150,79.640373
-43.217112,150,80.845116
-18.61047,150,82.005036
1.877762,150,83.163447
-13.087009,150,84.344141
-41.284243,150,85.494206
-20.531301,150,86.661882
-28.276143,150,87.856367
-13.434803,150,89.328422
-13.140297,150,90.576727
4.283988,150,91.738968
-6.641572,150,92.884034
-24.843922,150,94.066946
-8.094739,150,95.28385
-6.605567,150,96.565945
-19.86945,150,97.748237
-17.793393,150,98.907899
-28.149192,150,100.098101
-28.745612,150,101.329874
-32.882052,150,102.476547
-36.112697,150,103.738753
-44.157122,150,105.161324
-9.984166,150,106.357237
-18.506541,150,107.505235
-29.336241,150,108.692326
-22.946596,150,109.866663
-7.130825,150,110.996275
-22.246294,150,112.185593
-37.516267,150,113.305572
-14.060735,150,114.469343
-16.90933,150,115.63181
-40.106799,150,116.828923
-11.615531,150,117.968905
-16.090815,150,119.151469
-35.658651,150,120.294474
-22.398275,150,121.699593
10.100724,150,122.837088
-17.758666,150,123.998658
-13.925362,150,125.22005
-31.789984,150,126.449302
