approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.011416364,0.122744754,9.6,12.766553829999998,0.02374786138534546,1875,1,4.156623,-0.017802067,2048,17.475305318832397,32768,29.921438
0.008050437,0.07389221,9.16,19.752737980000003,0.4202985167503357,1852,10,2.7631357,-0.006880487,20480,177.07257652282715,327680,34.510258
0.0071505727,0.075854495,37.43,53.185852090000004,0.4372815489768982,1969,20,1.8242066,-0.007509115,40960,346.1109254360199,655360,79.71295
0.004920477,0.04525757,48.54,75.96730311,0.5951336622238159,1937,30,1.0946095,-0.0020608667,61440,517.17311668396,983040,86.17879
0.004360299,0.040408324,50.83,81.54549369,0.659968763589859,1822,40,0.589409,-0.00073464477,81920,690.5042219161987,1310720,70.89433
0.0049075307,0.051245116,51.64,83.71756710000001,0.7253606021404266,1935,50,0.25346133,0.00015351805,102400,863.4130256175995,1638400,56.984802
0.0049716095,0.052243043,53.98,85.71316774999997,0.8003125339746475,1807,60,-0.0428597,-0.00012929959,122880,1037.1722490787506,1966080,41.338104
0.0058456277,0.066137694,58.07,90.60651488000002,0.8441255390644073,1878,70,-0.2967535,5.239292e-05,143360,1213.977534532547,2293760,33.045387
0.0058767535,0.06767273,68.77,99.53181543999999,0.8766055777668953,1792,80,-0.5347769,9.680458e-05,163840,1394.4491078853607,2621440,27.331028
0.006538254,0.0798523,82.74,112.12003394,0.9015190675854683,1850,90,-0.77901393,-0.00012959879,184320,1574.4040307998657,2949120,23.161404
0.007715245,0.09517212,109.63,135.56541718,0.9223561510443687,1877,100,-1.04773,0.00080979225,204800,1752.6105165481567,3276800,19.51762
0.009674824,0.13255005,771.86,705.8847326000001,0.3860291838645935,1823,110,-1.2760273,0.0012716681,225280,1929.7475364208221,3604480,27.220367
0.015095808,0.19267578,894.25,807.24297493,0.1923399567604065,1839,120,-1.3760353,0.0032595757,245760,2109.135145187378,3932160,26.254864
0.00835305,0.11182861,923.14,833.9136083099999,0.10107570886611938,1865,130,-1.455279,0.0012496398,266240,2284.895572900772,4259840,25.253515
0.019732663,0.21914062,847.96,771.1178780900002,0.31168144941329956,1842,140,-1.5901152,0.004845283,286720,2462.1376361846924,4587520,24.418451
