# {"env_id": "HopperBulletEnv-v0", "t_start": 1553197476.7613807} 
r,l,t
19.581277,7,1.191856
10.31002,10,1.246807
3.017891,15,1.335158
10.676812,10,1.419338
15.797502,14,1.527302
13.38384,10,1.597346
15.064283,8,1.65364
17.630873,11,1.742184
13.212968,6,1.789042
7.827507,14,1.893337
13.398545,13,1.987113
17.619886,6,2.033106
16.187222,12,2.130347
9.321673,5,2.168995
14.062611,7,2.218924
14.178525,5,2.260335
7.1358,8,2.325711
14.826354,8,2.398301
13.919509,8,2.468118
14.624662,10,2.550897
13.883565,7,2.609245
15.885117,7,2.66257
10.068543,10,2.750691
13.016715,8,2.80888
11.463509,6,2.855335
16.361992,13,2.958298
12.646451,6,3.011065
8.73312,12,3.108216
19.388928,16,3.243761
7.972173,17,3.37544
8.379459,6,3.420142
14.690345,5,3.462404
10.269298,8,3.522658
17.442432,9,3.592638
16.418173,15,3.703038
10.730156,10,3.775799
15.821897,6,3.822549
16.71631,9,3.899837
9.969142,8,3.961385
26.130629,25,4.152994
8.197975,12,4.256299
15.889381,22,4.430187
12.879899,17,4.566581
7.3894,10,4.645404
10.356841,11,4.733706
11.02315,7,4.791896
16.199366,6,4.839432
10.668569,8,4.901635
14.209046,8,4.960933
6.496613,14,5.08125
17.801782,7,5.133904
7.711026,13,5.235692
14.049917,14,5.34982
11.479804,6,5.397271
11.726349,12,5.497165
10.04453,5,5.534247
12.188572,7,5.590383
3.821165,14,5.689724
10.630754,9,5.763769
7.102416,14,5.869667
9.904973,16,6.001446
15.461976,10,6.080473
10.030016,14,6.191972
8.13834,11,6.280934
9.536737,12,6.377798
15.557693,7,6.431668
10.57007,17,6.577438
10.294148,11,6.660748
3.468866,12,6.755349
13.338267,6,6.806306
9.614109,14,6.917626
8.77004,13,7.024685
14.540329,6,7.073048
8.68326,11,7.156618
0.251275,10,7.232521
3.563922,15,7.352349
15.782332,6,7.390961
14.440258,6,7.441391
13.507934,11,7.53794
12.251471,8,7.601626
9.344867,10,7.680315
14.343107,5,7.719603
14.744394,13,7.821668
13.717554,8,7.879402
17.588415,6,7.922672
9.774879,11,8.006618
13.997747,10,8.073639
11.550501,7,8.122414
16.450248,9,8.190955
6.280151,13,8.293772
13.037349,6,8.341802
13.941593,6,8.394547
4.248376,23,8.565633
14.059439,7,8.619745
12.645971,13,8.726195
15.979779,15,8.837464
6.394075,18,8.979529
16.996101,13,9.081902
15.935093,12,9.173082
17.241467,14,9.283347
6.525637,13,9.385668
11.582851,15,9.505466
12.082459,12,9.602049
12.087334,7,9.658561
7.255924,16,9.773424
14.675444,7,9.825714
13.800176,9,9.893014
