# {"t_start": 1553024609.1338913, "env_id": "HopperBulletEnv-v0"} 
r,l,t
10.562635,16,1.483981
12.651333,13,1.55315
11.286495,8,1.593006
13.598045,17,1.676888
15.656201,8,1.715857
11.605276,6,1.746005
12.774074,12,1.809249
13.263064,13,1.87661
13.781395,9,1.922834
11.849141,15,1.996279
17.962935,9,2.042546
7.846326,7,2.076861
14.555557,13,2.141037
15.182064,6,2.171998
10.078023,9,2.21805
8.285646,8,2.256344
5.540477,11,2.310926
0.710123,19,2.408168
10.379386,11,2.462433
10.998958,9,2.51024
8.432342,7,2.544664
12.888713,10,2.595842
9.126774,7,2.630484
15.030016,8,2.669937
16.398242,7,2.704554
9.790319,9,2.747366
16.997323,6,2.778536
10.999863,6,2.807451
14.821183,6,2.838447
17.881909,20,2.93726
8.171739,6,2.967021
13.494734,7,3.002187
18.757435,12,3.060041
12.687965,12,3.119177
21.710886,14,3.186971
-0.080488,7,3.22093
20.37562,12,3.274354
10.001417,23,3.381925
21.957888,20,3.47345
17.218213,11,3.523687
17.730407,10,3.570904
3.045211,12,3.630832
14.086321,8,3.675429
13.115471,15,3.755272
10.52654,10,3.810174
14.863815,11,3.868906
8.456206,6,3.900164
8.957479,14,3.973181
16.91042,7,4.012144
12.431791,6,4.042886
15.024391,14,4.118896
13.016592,11,4.179543
8.048609,8,4.22007
11.961013,9,4.268655
6.645186,5,4.298347
13.10951,8,4.343123
15.945197,9,4.392421
11.595281,20,4.502264
8.420076,11,4.560361
8.287247,11,4.620041
16.588187,9,4.670982
7.388176,11,4.729546
8.206195,14,4.806022
14.36061,9,4.851153
16.660717,6,4.882815
14.890269,5,4.909079
5.834748,19,5.009614
12.45572,4,5.03259
10.032027,15,5.119951
17.499034,18,5.215177
14.281409,8,5.25613
4.962797,22,5.375368
10.463792,9,5.423575
14.020572,10,5.476999
11.639156,17,5.571463
11.919241,10,5.63317
9.826803,8,5.67488
16.952081,6,5.707809
13.786635,14,5.789676
7.48057,7,5.830758
11.451853,6,5.86797
14.654975,11,5.932299
7.657652,15,6.019462
13.324923,9,6.073166
17.094685,9,6.126802
16.904245,11,6.195322
18.317606,11,6.265192
14.484956,17,6.373224
15.860433,9,6.427182
3.660728,7,6.468862
-1.066742,9,6.520161
12.527031,17,6.615232
8.02064,11,6.676505
8.663445,12,6.743431
12.286035,8,6.784563
6.670863,13,6.855963
19.43935,10,6.907049
12.083167,11,6.965893
19.515591,12,7.028758
9.612639,6,7.061296
6.049051,12,7.121716
19.516119,12,7.184795
13.168728,7,7.221764
7.262162,13,7.291393
6.387323,12,7.358032
15.780857,6,7.388915
12.424738,6,7.421551
17.838697,24,7.551259
15.386818,13,7.621867
11.070723,9,7.671787
4.079478,11,7.729041
9.753455,11,7.787724
16.441646,6,7.817781
14.154449,6,7.852566
15.762748,6,7.883035
14.850172,9,7.93246
18.932083,9,7.979211
17.033313,8,8.023005
16.682496,8,8.062958
20.607539,19,8.165467
13.313091,6,8.197026
16.204667,15,8.277384
7.944304,8,8.320004
17.635382,8,8.36257
14.198789,11,8.421371
7.403801,18,8.512094
12.662328,9,8.560705
15.855553,9,8.605128
7.411464,7,8.644454
13.635571,7,8.683197
14.020873,6,8.715284
17.481528,7,8.75246
12.873401,9,8.800132
5.926591,12,8.862878
15.668656,7,8.901717
18.177649,17,8.987415
18.645833,8,9.027962
14.435259,6,9.058921
10.176611,11,9.115724
12.570242,7,9.153714
19.822704,15,9.230924
17.219027,15,9.307592
11.972499,18,9.403734
4.918086,5,9.430313
12.222839,10,9.484105
11.408634,7,9.521036
8.569868,16,9.603955
13.523691,9,9.653422
8.324495,9,9.701441
15.491633,11,9.761841
16.380608,14,9.836533
12.667653,11,9.894892
19.512831,9,9.945668
14.518255,12,10.011987
12.64063,13,10.079899
8.519469,8,10.12355
17.196033,11,10.182436
17.884944,17,10.2769
13.980315,13,10.346355
9.406256,8,10.391095
8.118092,12,10.457296
18.336754,10,10.509172
15.673646,9,10.555318
15.357809,13,10.625033
19.02233,9,10.67344
10.780576,10,10.728822
16.045546,11,10.787237
13.908257,8,10.82936
14.530204,7,10.867005
19.274997,9,10.912672
17.090147,5,10.938551
13.569551,7,10.978107
15.030741,7,11.019077
10.698763,8,11.058911
12.259036,5,11.085356
8.86296,9,11.132193
9.684794,17,11.223586
16.707677,14,11.298788
6.234813,11,11.353921
15.233317,6,11.386417
13.7364,15,11.464739
11.675253,10,11.515685
5.443834,14,11.590155
14.672118,16,11.672357
14.256555,7,11.709437
6.015201,9,11.75935
4.33114,14,11.834862
10.604464,11,11.891307
11.393528,12,11.955889
14.156673,7,11.990927
14.812596,12,12.761622
13.608263,7,12.79927
8.620419,11,12.858633
14.651569,6,12.888983
15.689111,6,12.920658
4.082597,7,12.960264
15.122918,9,13.006914
12.386793,5,13.032655
17.685316,7,13.071459
14.140189,9,13.121216
15.514376,9,13.170305
4.031186,9,13.218918
9.530094,12,13.283764
16.366921,8,13.328938
16.038114,9,13.373959
12.652585,8,13.417444
10.986575,12,13.482272
12.220689,6,13.515822
17.218732,7,13.55413
5.802624,16,13.639912
10.999631,11,13.701223
15.449696,7,13.739431
12.864757,6,13.772084
16.407061,7,13.811553
16.634346,6,13.84441
9.905834,5,13.871757
8.531694,6,13.906262
18.1125,12,13.971848
10.212303,14,14.045832
14.542379,7,14.085892
18.454244,6,14.11925
15.517059,14,14.197182
18.340341,15,14.275299
11.356148,6,14.306632
3.05105,11,14.37003
17.182068,7,14.407677
17.167106,9,14.456586
19.04462,12,14.520103
14.74944,6,14.551731
12.545982,6,14.583874
14.694552,15,14.662401
14.031363,5,14.687446
10.434931,13,14.760467
11.999185,8,14.802937
16.496409,8,14.846128
6.874751,14,14.92137
11.319558,8,14.965776
6.892869,9,15.014831
17.930884,11,15.074173
11.003069,9,15.124933
10.987653,14,15.197917
11.927406,6,15.231354
8.518847,11,15.289158
12.271559,5,15.317836
15.299598,10,15.370925
13.687971,5,15.398112
5.541061,16,15.486418
17.856798,8,15.529962
9.833883,9,15.577977
12.654357,11,15.637973
8.370334,9,15.686235
11.225774,10,15.742404
12.106331,5,15.76867
15.93765,11,15.826352
8.66881,13,15.895284
10.950433,10,15.948888
7.985256,15,16.0285
7.274481,14,16.105428
10.918182,15,16.1847
9.520954,7,16.219783
8.456669,10,16.278223
15.880992,7,16.31662
18.018068,13,16.383734
13.448069,5,16.411109
16.165264,7,16.447831
8.162612,8,16.490097
17.572852,8,16.530051
16.065269,6,16.561979
10.542567,10,16.617529
11.626336,11,16.677444
11.91911,6,16.707996
14.538096,6,16.740897
7.09393,24,16.870824
11.418391,9,16.916583
16.106123,8,16.956952
15.239935,5,16.984813
18.306599,9,17.03167
13.771333,6,17.062022
