# {"env_id": "HopperBulletEnv-v0", "t_start": 1553116862.5037425} 
r,l,t
14.360013,6,1.976914
7.437811,14,2.098686
15.628724,9,2.174398
13.566909,9,2.254922
12.726612,10,2.34004
15.566306,13,2.451434
9.851128,5,2.499333
6.25662,11,2.603232
17.19642,11,2.702079
10.84791,14,2.817618
11.770209,6,2.865518
8.834399,11,2.960308
16.688753,15,3.089383
8.187363,14,3.211242
12.229923,9,3.291905
3.481923,11,3.387043
18.612229,8,3.455109
17.379424,8,3.523704
14.75471,8,3.594117
12.974213,7,3.656685
15.252493,10,3.752604
19.274301,8,3.822723
15.388197,13,3.929789
16.667398,10,4.011038
12.658095,12,4.112902
13.21537,14,4.224311
11.552519,10,4.311735
15.268808,11,4.397858
3.443177,10,4.483377
12.108682,10,4.565844
15.448244,6,4.619421
11.537807,7,4.674863
17.553198,8,4.743116
18.177947,10,4.829637
7.099014,17,4.96578
11.917374,19,5.119303
10.137658,10,5.200702
14.301922,16,5.340703
9.854983,11,5.441675
16.871902,11,5.537854
5.065799,8,5.61102
7.506399,12,5.711524
10.347846,11,5.811386
12.149275,7,5.872812
21.52512,10,5.960651
15.425669,10,6.046048
16.924177,13,6.154262
15.229371,5,6.193758
13.166844,8,6.265798
2.225024,20,6.428928
14.532965,6,6.482242
14.991063,6,6.528658
12.783093,11,6.626221
11.967508,12,6.729698
10.918534,9,6.801949
13.49977,13,6.918403
2.314785,19,7.07515
11.449181,7,7.130155
9.908185,11,7.225996
12.244514,13,7.333992
15.024599,12,7.441833
13.104198,6,7.49075
13.033082,11,7.574317
19.109549,14,7.688751
3.700059,8,7.755432
13.865996,13,7.863207
14.754013,10,7.948195
11.017436,7,8.006465
4.55968,10,8.088028
15.754584,6,8.139742
13.897731,11,8.235448
15.626259,14,8.338761
5.179148,12,8.442685
11.611126,7,8.498746
14.926951,16,8.633612
15.965862,9,8.711609
16.917025,11,8.806304
16.071915,9,8.879457
10.137686,7,8.94585
15.903213,8,9.008774
9.629984,13,9.121631
3.412471,17,9.267133
12.153228,6,9.316948
16.322404,7,9.375118
19.104467,12,9.471351
11.961911,8,9.536156
11.107116,6,9.585057
18.451624,6,9.637377
9.408726,9,9.715156
13.009977,24,9.914827
13.178435,8,9.988866
6.775775,10,10.076123
14.67663,9,10.155241
