# {"t_start": 1553110790.8338063, "env_id": "HopperBulletEnv-v0"} 
r,l,t
12.92085,10,1.607135
7.400601,15,1.680421
11.971248,5,1.704884
13.240811,12,1.765432
12.02144,5,1.789405
15.528308,16,1.868058
15.123349,10,1.913245
17.378746,11,1.965422
13.970226,14,2.029652
11.647913,13,2.090128
13.484004,6,2.121668
13.265718,8,2.159652
17.002414,10,2.207371
8.37668,14,2.271281
15.866169,7,2.305499
10.770621,13,2.365189
12.889374,21,2.459932
3.633269,19,2.544919
15.78546,5,2.567955
8.197161,12,2.619273
10.115704,18,2.698816
15.072217,9,2.736833
11.883986,6,2.763449
16.131877,9,2.802326
6.236704,5,2.824143
18.48027,16,2.897783
13.28829,7,2.930331
1.515501,25,3.056114
14.245111,24,3.185312
13.360893,8,3.224015
7.728863,11,3.277947
12.056787,11,3.335228
14.887502,10,3.389433
15.534331,7,3.427103
9.735251,13,3.49669
13.494166,7,3.532718
10.255369,6,3.5603
14.002197,16,3.645494
14.330883,8,3.688542
9.340207,10,3.739846
11.999293,6,3.770877
17.80677,8,3.811831
6.179088,10,3.865463
11.082845,18,3.958708
14.881037,10,4.010408
15.908589,6,4.042432
17.021098,8,4.082797
11.771155,11,4.14411
12.086469,14,4.215957
7.148526,11,4.270253
15.960327,7,4.3063
13.234658,8,4.346126
13.182726,11,4.404978
12.462536,21,4.512002
14.798077,7,4.545902
14.169092,7,4.584263
9.610458,11,4.640334
21.854715,19,4.738765
12.959957,8,4.781856
15.251401,9,4.829477
7.155702,22,4.941303
13.020287,6,4.974043
6.697638,7,5.012677
9.347683,7,5.048728
14.149607,5,5.076151
20.454509,10,5.1292
16.321395,9,5.176128
15.324636,9,5.22246
13.945539,6,5.255493
9.126232,10,5.308489
17.979416,9,5.353663
15.506985,11,5.409612
13.801898,8,5.449752
16.118994,6,5.480929
11.68566,7,5.51717
18.966509,10,5.569305
14.894175,15,5.643963
11.271698,9,5.690127
10.824838,6,5.720167
-0.054164,6,5.753215
15.173743,8,5.792711
15.47285,5,5.818191
15.241378,12,5.882225
14.989146,6,5.91142
18.301795,8,5.950701
18.111432,13,6.016901
16.728396,9,6.063975
13.681677,7,6.09867
13.75017,8,6.140795
12.262787,7,6.17825
3.989435,15,6.258035
8.963663,12,6.324586
10.459308,22,6.451395
11.449508,6,6.484967
11.397354,10,6.542886
17.66164,12,6.610965
12.883269,6,6.644922
7.570087,11,6.706087
17.251573,8,6.751812
6.401355,12,6.816576
12.635495,9,6.86488
2.688821,11,6.920531
16.941298,10,6.971286
10.589316,14,7.04303
5.344683,11,7.102137
13.341915,9,7.148445
13.450881,13,7.214683
13.053474,12,7.27579
13.864043,7,7.314111
12.704262,13,7.381798
15.618861,7,7.417272
9.918467,6,7.447379
8.062028,12,7.511715
3.034841,17,7.601657
16.757956,9,7.649428
9.067656,8,7.690041
12.15369,7,7.726744
6.803488,11,7.786815
9.202784,13,7.853782
8.257763,9,7.901252
9.719155,9,7.947292
9.66584,15,8.024225
11.310308,15,8.102833
11.754347,9,8.147102
7.642778,14,8.218158
19.284876,9,8.265688
15.482662,6,8.29715
11.267135,7,8.333241
11.395928,7,8.367892
10.334804,8,8.409936
13.460491,7,8.445952
12.95221,6,8.476928
16.944711,14,8.552031
14.438525,13,8.619837
12.882362,7,8.65623
13.626883,5,8.682487
17.308746,14,8.755604
16.283002,8,8.795467
15.015845,10,8.848151
11.553989,7,8.884221
13.12498,7,8.921047
14.924229,7,8.955638
13.636296,10,9.006507
9.758985,5,9.032079
16.300848,9,9.07967
13.267915,8,9.120712
4.904835,14,9.192268
14.804869,17,9.275105
17.105173,11,9.329986
16.339511,6,9.361583
16.742917,7,9.397633
13.697339,11,9.45183
10.369451,13,9.518652
16.044927,9,9.565154
12.85492,6,9.595287
13.872235,6,9.625816
9.080421,11,9.689413
15.278795,5,9.719963
5.96831,12,9.79135
16.344055,7,9.835832
14.092244,7,9.87782
11.652685,9,9.929297
12.943462,10,9.992992
14.408901,9,10.03665
9.474602,14,10.108902
15.404197,9,10.152979
14.505392,6,10.18413
9.854526,14,10.25705
19.284329,12,10.318773
17.893463,16,10.401397
12.927061,16,10.485316
4.193741,6,10.516701
9.405339,11,10.572166
14.07373,14,10.643042
10.03068,10,10.694587
13.772452,15,10.771185
15.057385,6,10.803347
13.950422,11,10.857637
12.711398,15,10.935069
4.727587,11,10.990873
8.850286,11,11.049907
10.769886,13,11.120947
15.124797,14,11.193993
9.766685,10,11.249168
14.554483,9,11.297059
