# {"t_start": 1553035894.0543933, "env_id": "HopperBulletEnv-v0"} 
r,l,t
16.568501,7,1.421486
13.216263,6,1.452948
12.791436,9,1.50186
14.282542,18,1.598966
14.769148,10,1.650525
10.401568,12,1.712242
13.385938,10,1.764561
-6.095992,17,1.848823
17.842103,7,1.882595
14.213394,7,1.917254
16.721625,15,1.989922
7.31575,15,2.062704
10.775908,17,2.150876
10.785346,23,2.26794
13.174662,11,2.32552
14.623083,8,2.366422
5.890533,12,2.42471
9.293269,6,2.451856
10.103877,11,2.503568
13.016851,7,2.536431
19.27968,8,2.574124
15.875759,10,2.623046
12.522492,10,2.670557
14.653338,12,2.725732
13.218213,13,2.789627
5.503336,14,2.860972
16.784102,12,2.922069
15.572345,9,2.966154
13.438654,15,3.036221
14.637968,7,3.07125
18.389976,15,3.142087
13.375427,9,3.185428
7.987252,6,3.215301
7.985965,11,3.269644
9.466815,9,3.315686
15.983134,12,3.378674
15.132148,8,3.419815
10.009307,12,3.482077
10.26442,11,3.537799
15.92106,9,3.584984
10.797584,19,3.68618
16.451382,6,3.718216
10.522015,10,3.768262
8.507699,7,3.804842
18.282204,11,3.860985
12.880423,5,3.886052
15.314454,7,3.924082
11.23066,13,3.990267
14.4151,12,4.052913
12.957016,8,4.095299
10.401618,16,4.176685
13.146384,9,4.223014
9.777789,7,4.257114
12.895724,11,4.31378
13.947023,10,4.363597
11.839862,9,4.409042
6.762047,11,4.463725
13.981468,11,4.518924
15.666692,8,4.558584
6.937759,8,4.59778
14.245776,9,4.644589
15.461684,6,4.675145
17.876594,8,4.714995
15.530842,14,4.78521
13.661527,12,4.845485
14.050141,15,4.920387
11.233457,8,4.961818
13.311028,6,4.990975
10.956961,11,5.047165
16.373937,10,5.097564
17.371816,8,5.139689
6.170417,11,5.198172
9.284993,10,5.246126
14.345242,11,5.3041
13.006078,13,5.371696
15.962026,7,5.407934
14.685555,6,5.437624
8.293135,16,5.516762
11.547724,17,5.604453
14.506655,10,5.658868
12.65615,12,5.722331
11.55068,7,5.759
11.401792,24,5.879968
13.492511,5,5.905845
6.913001,10,5.95434
10.741852,16,6.038947
16.363825,10,6.090865
18.638008,9,6.137841
9.547447,5,6.161426
18.464139,8,6.202643
15.876822,8,6.24486
16.051915,10,6.295843
14.132921,6,6.326332
13.14732,14,6.399205
13.668897,5,6.425399
6.96012,9,6.469661
13.938109,13,6.536105
12.857586,13,6.6024
17.484816,11,6.658768
12.669579,13,6.72839
14.259433,23,6.853016
13.910691,5,6.880971
11.386246,6,6.917028
16.00786,17,7.013474
17.856799,10,7.073236
16.275106,9,7.124402
16.777055,7,7.167174
10.867035,14,7.251122
2.63018,8,7.301335
18.440566,9,7.356539
15.508963,7,7.396997
6.891398,8,7.441404
11.177043,10,7.497891
12.038394,7,7.536634
15.304626,9,7.587142
14.832319,5,7.614584
8.938912,10,7.669929
9.844697,6,7.704326
17.113716,11,7.764093
11.009339,14,7.838477
9.282025,6,7.867052
4.099488,8,7.909564
14.583655,12,7.968
7.200035,16,8.048465
11.035313,10,8.100042
12.16098,6,8.130669
13.683122,8,8.172067
18.543104,19,8.268278
4.536977,24,8.387906
10.241638,6,8.421543
8.603624,16,8.502241
12.560082,9,8.550666
18.803791,9,8.596892
12.32841,8,8.639441
14.707568,10,8.689678
8.838879,7,8.72784
8.997417,17,8.818079
13.640816,19,8.91435
12.194225,9,8.959091
13.03694,9,9.004163
12.452708,13,9.070115
11.610636,12,9.129881
19.79302,8,9.168623
13.816015,6,9.197816
10.691535,12,9.25918
12.071786,6,9.291403
12.855423,19,9.387123
17.606884,7,9.42206
10.72735,8,9.460322
12.321026,8,9.499357
10.32679,5,9.523474
13.786636,8,9.563061
15.878186,9,9.607327
8.633817,7,9.64366
14.217746,14,9.712821
4.504519,12,9.774155
9.786823,10,9.825584
10.134235,6,9.855542
13.267165,10,9.907893
12.99076,7,9.94374
12.865573,5,9.967537
18.291064,16,10.047495
13.786013,14,10.120709
15.398605,10,10.169695
11.979396,9,10.21544
14.986415,24,10.343473
11.682375,7,10.380104
14.217585,9,10.423734
7.118823,13,10.487921
13.418667,7,10.524258
15.722059,11,10.579575
16.622564,6,10.60895
7.158919,7,10.646323
15.094262,6,10.677617
21.168841,14,10.748186
16.621389,11,10.805571
5.405744,12,10.867406
21.006123,16,10.946005
14.137915,6,10.976715
9.026834,17,11.061182
13.506621,13,11.130259
11.973224,10,11.179219
11.491286,12,11.236868
13.243449,11,11.296392
14.987341,10,11.347828
8.392416,13,11.414906
14.714118,8,11.453749
10.578101,22,11.566703
13.050444,12,11.626341
16.065001,13,12.36426
14.963812,7,12.399194
16.325609,13,12.46228
6.336335,8,12.503958
16.318238,13,12.57202
13.539587,6,12.601609
14.07114,9,12.65068
12.618687,14,12.722564
11.737404,13,12.790354
11.887589,9,12.835194
9.661543,10,12.88911
12.442353,10,12.939276
14.80314,8,12.980007
13.109025,15,13.053854
14.128124,7,13.089311
8.364536,9,13.138064
15.493631,8,13.178723
16.047039,8,13.221368
9.395551,11,13.278988
17.491836,12,13.340652
18.595226,9,13.3878
11.834762,11,13.444338
19.36976,7,13.482462
11.454848,9,13.530593
12.670064,15,13.608012
15.256812,6,13.639674
12.557794,5,13.665413
8.342568,18,13.754528
15.697041,8,13.796347
14.314124,11,13.8537
16.769881,13,13.921364
19.654349,16,14.003328
12.975389,7,14.040663
14.59685,8,14.079006
13.437975,13,14.149219
13.26352,14,14.219236
15.872806,13,14.289629
11.183927,5,14.316855
17.026985,11,14.374809
16.47997,12,14.435299
12.280019,6,14.46911
16.549408,7,14.503956
14.292497,6,14.537145
13.469231,11,14.591103
13.013938,19,14.687627
15.248094,9,14.731742
8.003073,17,14.819682
12.360011,8,14.862734
17.335851,7,14.897279
9.314523,6,14.929369
12.337149,5,14.955866
14.614276,11,15.010859
10.666343,10,15.061759
14.760787,6,15.092242
-4.393073,14,15.167221
15.773624,7,15.202289
15.273424,5,15.228579
16.324936,11,15.285128
16.287714,6,15.315656
17.585162,6,15.345895
14.015156,9,15.392718
14.640085,9,15.437841
16.29898,9,15.485325
18.899714,10,15.535284
12.576757,9,15.580546
14.874185,9,15.627634
11.555967,11,15.682483
14.978344,11,15.73899
