# {"t_start": 1553150567.2208207, "env_id": "HopperBulletEnv-v0"} 
r,l,t
8.880274,11,1.476142
12.062654,6,1.507934
5.395901,17,1.605335
13.66429,12,1.671772
8.955226,13,1.742832
11.193311,8,1.786602
9.893514,6,1.818662
11.910651,7,1.858176
10.564029,9,1.906939
12.001142,21,2.019492
14.094255,7,2.058528
16.891702,14,2.136903
10.942126,14,2.211009
17.418753,10,2.264635
12.742212,20,2.370344
14.689091,5,2.397418
16.110235,12,2.457741
11.598174,13,2.523355
14.148887,6,2.554229
10.022289,10,2.607512
16.521392,13,2.676336
8.973753,14,2.746758
8.473561,7,2.781427
4.189027,6,2.814678
15.003093,8,2.857061
17.047969,6,2.886153
15.518177,14,2.953437
11.627119,11,3.009744
11.824667,6,3.040417
13.954715,10,3.091609
17.001406,8,3.133041
14.580416,23,3.247344
9.922381,13,3.311407
12.314808,14,3.384775
10.090643,6,3.414971
18.799885,21,3.524409
11.635384,13,3.591562
18.990959,11,3.647559
16.443643,8,3.686899
15.857708,11,3.74236
3.387076,8,3.781628
7.492857,6,3.812618
13.870524,6,3.842633
16.186116,12,3.903081
17.390949,7,3.938966
9.013176,13,4.006288
13.691081,13,4.071014
13.079127,17,4.15735
5.091864,13,4.223048
19.406965,16,4.305278
9.936725,5,4.330299
10.312179,16,4.412381
11.97001,7,4.448866
15.893382,16,4.531338
3.442577,11,4.586598
14.271042,17,4.674351
14.061984,15,4.750384
15.596507,5,4.776567
11.26403,7,4.812396
6.681945,10,4.863765
14.570313,8,4.903224
10.995944,13,4.968262
13.309596,8,5.008962
9.269235,10,5.062083
11.927372,13,5.129439
11.753157,6,5.161978
6.107695,11,5.221439
9.605784,15,5.303187
12.612284,8,5.344356
9.187317,12,5.405179
8.551054,12,5.466355
14.385114,9,5.513013
17.611106,16,5.595275
17.895401,10,5.648444
16.292862,15,5.726433
18.1638,7,5.761684
5.797302,6,5.791814
8.435403,16,5.871221
19.420018,12,5.931431
15.726646,5,5.955808
20.138316,8,5.994846
14.741264,8,6.034439
9.620487,15,6.114715
13.128291,10,6.163245
15.286349,16,6.250679
11.406533,12,6.33179
13.237469,6,6.371168
13.160017,8,6.424485
13.165823,8,6.472927
12.890469,5,6.504277
8.586604,15,6.602306
9.570082,8,6.647148
14.62779,9,6.700201
15.161321,7,6.742648
14.220235,8,6.783133
12.681579,12,6.843256
15.585045,11,6.897598
8.318266,6,6.92779
13.65314,9,6.974056
10.309166,12,7.033363
16.66998,6,7.063262
15.289215,9,7.107966
13.817938,7,7.145927
16.367372,12,7.205827
15.242624,7,7.241571
12.457367,7,7.277525
15.045164,15,7.355124
12.248927,13,7.420679
9.744925,7,7.45586
11.628589,10,7.506917
11.963919,11,7.565223
13.461471,15,7.642351
16.424615,6,7.673724
13.868621,10,7.725745
15.497377,8,7.766705
16.331303,6,7.797617
14.477438,8,7.84068
13.275295,6,7.86967
16.733343,12,7.930369
17.874837,14,8.001493
2.760915,10,8.053494
10.374095,5,8.077885
13.189849,10,8.128293
7.222698,7,8.162715
11.932803,6,8.192767
18.089372,8,8.233146
14.808761,8,8.27502
9.735322,8,8.315318
18.360332,9,8.360831
15.048677,6,8.392738
9.85863,10,8.444005
14.325135,10,8.495591
19.082933,14,8.569811
12.275988,6,8.598858
13.921685,9,8.647363
14.389842,18,8.740909
22.203667,22,8.851972
16.508923,10,8.901202
13.131922,6,8.930621
11.114977,8,8.973963
19.566157,19,9.069768
12.46198,5,9.095582
11.789365,6,9.127357
16.323366,13,9.194209
7.432969,11,9.250409
10.359539,15,9.326302
16.298195,7,9.361826
10.805982,7,9.397879
17.16922,18,9.489214
13.202871,17,9.578957
4.314665,24,9.701885
6.568653,12,9.764782
18.684612,10,9.817753
13.964498,10,9.869563
12.184672,12,9.930298
11.454351,13,9.998249
13.852248,13,10.063406
14.560183,13,10.129984
15.308943,14,10.206134
17.00297,11,10.264291
10.758237,11,10.32001
15.069763,6,10.350988
13.588476,10,10.402307
15.634797,12,10.462292
10.300728,6,10.49332
18.927077,10,10.544039
5.470596,14,10.617488
12.161892,8,10.659231
15.971089,6,10.691154
10.257392,13,10.760554
11.232979,6,10.792974
16.624957,7,10.830902
15.394762,9,10.879561
14.158555,8,10.920021
11.441339,8,10.960525
10.616665,19,11.059941
11.648181,7,11.09615
17.423708,10,11.15088
13.959594,10,11.200655
15.03347,7,11.237256
16.078362,7,11.271972
13.615081,14,11.341528
17.406344,8,11.383546
19.758796,13,11.449443
17.998353,15,11.526515
10.307356,7,11.564488
13.175213,8,11.610389
15.811983,13,11.701124
14.557915,15,11.798399
10.917737,6,11.841437
11.03734,5,11.873796
15.643357,8,11.916677
16.088778,7,11.953162
13.066255,7,11.989892
19.483959,19,12.086841
-0.580982,26,17.950939
11.744418,13,18.016598
14.525298,14,18.090231
17.076324,9,18.136498
16.565848,6,18.166861
6.012536,8,18.208282
17.5851,13,18.275797
15.883162,8,18.316709
15.976701,10,18.368038
13.834467,11,18.424393
16.547759,11,18.480861
15.208675,31,18.640139
11.947362,7,18.676647
17.746361,9,18.722219
16.555051,6,18.752782
1.586069,11,18.807301
13.331836,7,18.844279
11.965474,9,18.891649
17.642196,16,18.97703
14.242601,9,19.024051
17.120447,9,19.07087
16.148494,9,19.117217
10.895668,15,19.195109
17.270453,8,19.237206
13.039603,9,19.284639
15.768533,7,19.321682
13.33141,14,19.395796
15.850141,7,19.430221
12.383161,5,19.457196
10.153286,16,19.542955
17.159854,7,19.577832
16.379053,6,19.609663
8.056345,11,19.665584
15.152231,8,19.704833
14.500925,13,19.77076
19.249188,12,19.829589
15.837391,9,19.87553
16.793282,16,19.961785
17.888497,11,20.017897
14.360652,16,20.097473
14.75812,7,20.135824
10.637332,11,20.192735
14.978255,6,20.223602
14.942576,6,20.256884
13.375427,13,20.324551
11.508246,11,20.380563
14.990921,8,20.42179
13.264216,7,20.457726
17.644396,11,20.51393
7.174543,8,20.553919
8.840452,15,20.629152
11.289153,14,20.700071
11.521976,5,20.726968
11.569447,11,20.782602
20.218017,12,20.843984
18.404545,9,20.889408
13.724143,10,20.939241
15.669731,12,21.002771
15.485494,11,21.061819
13.740432,8,21.10149
17.879625,8,21.142237
15.498876,7,21.178861
13.241701,9,21.224902
2.257111,25,21.353116
18.083071,15,21.429132
