# {"env_id": "HopperBulletEnv-v0", "t_start": 1553197442.3713713} 
r,l,t
8.706295,9,2.800804
14.743332,11,2.859288
14.144784,7,2.896414
14.522639,8,2.937537
12.656745,17,3.020705
13.56472,8,3.061534
8.464132,13,3.127831
9.040774,14,3.197968
8.784903,15,3.274383
13.115902,10,3.327573
6.738621,9,3.374359
15.188751,9,3.41902
9.436974,13,3.482241
11.773454,7,3.517229
11.108366,12,3.576953
13.032031,8,3.63232
8.027552,8,3.6738
11.531317,11,3.730845
17.305525,18,3.834203
8.895736,11,3.891436
11.372589,11,3.947729
6.564972,20,4.048896
13.396114,5,4.072436
16.28326,10,4.124158
14.202359,8,4.163076
7.710282,11,4.216188
16.886955,14,4.288233
11.687351,10,4.339842
20.168802,10,4.396133
12.7424,11,4.453813
19.077818,11,4.510854
12.577613,8,4.551314
12.972131,13,4.614908
11.170185,12,4.678027
13.936955,11,4.734243
15.54397,6,4.764686
13.413922,12,4.825857
12.477878,13,4.892373
1.475133,19,4.988027
13.764508,8,5.026669
2.24508,13,5.087164
6.527337,16,5.164601
10.649082,9,5.209529
13.864637,19,5.302879
14.760428,8,5.343529
15.74772,9,5.392101
21.481377,20,5.500741
11.883768,17,5.587712
15.253954,13,5.649709
12.066099,13,5.712931
9.056435,12,5.770916
18.465147,9,5.814859
13.850253,6,5.843406
9.51872,12,5.906522
20.302905,19,5.999111
16.115836,6,6.028987
17.363278,7,6.062494
15.669346,6,6.090278
17.433663,15,6.162409
7.112201,8,6.200075
6.316568,10,6.249822
6.446616,9,6.294916
12.151006,7,6.32912
4.143605,10,6.376547
15.55001,6,6.405209
9.529395,10,6.453736
8.980664,14,6.521227
11.055389,13,6.585893
17.164904,13,6.645886
14.146868,10,6.694885
12.379484,7,6.729028
9.870426,13,6.791542
14.683759,14,6.857723
18.69819,10,6.909235
15.943511,9,6.950426
14.127067,13,7.006377
7.824405,15,7.068453
5.797305,14,7.129557
12.076061,14,7.190196
21.991952,13,7.24532
13.518661,7,7.274245
12.075878,10,7.31741
8.749155,13,7.372374
12.169833,7,7.402275
10.438843,7,7.432148
11.172428,4,7.448198
4.515305,8,7.483183
14.624058,5,7.504447
14.730962,5,7.525453
15.194832,10,7.566941
17.944604,9,7.604795
8.319939,8,7.639444
11.67727,11,7.68566
24.68228,23,7.781947
11.987361,6,7.807847
9.723221,20,7.891256
12.717136,13,7.945597
12.674237,8,7.980695
9.253221,5,8.002234
14.063835,10,8.045216
7.682948,10,8.086496
13.05982,9,8.126769
14.66547,7,8.156597
12.690524,9,8.194769
17.055302,8,8.227569
9.816168,9,8.264958
7.174022,13,8.318914
13.45021,10,8.360875
15.37641,7,8.390802
7.8913,14,8.449224
11.662191,24,8.550715
12.439538,10,8.59391
14.019007,8,8.627332
7.188902,12,8.681425
-0.019119,8,8.715194
9.423094,12,8.768556
8.478659,19,8.848511
13.095407,7,8.879131
18.719058,16,8.953736
20.187493,25,9.065514
12.690366,7,9.094246
10.306334,10,9.138055
18.486763,14,9.200747
17.016052,11,9.249701
12.297752,16,9.317661
12.577024,19,9.408829
17.622874,12,9.463038
6.003877,12,9.5163
11.181686,8,9.550015
14.212389,7,9.580921
18.938967,19,9.663387
14.27308,6,9.688805
5.349538,10,9.731409
14.755294,10,9.781436
9.196406,11,9.828475
12.357187,6,9.855357
12.546904,6,9.881364
17.269681,10,9.926076
14.53559,11,9.971525
20.110485,15,10.036141
13.436104,12,10.086469
14.141295,10,10.129488
10.042133,9,10.168106
9.924298,16,10.235299
13.49878,10,10.277676
11.193584,9,10.315858
11.629811,13,10.371367
11.477723,9,10.409243
9.899652,6,10.435144
13.251932,17,10.507723
4.73043,22,10.60174
7.149459,10,10.642931
13.431075,7,10.672432
13.26169,8,10.708515
18.309939,12,10.758885
13.156398,6,10.782858
5.371791,8,10.816392
16.030674,7,10.846515
13.945957,8,10.88197
15.832577,7,10.912999
18.544753,6,10.938279
13.059318,7,10.968683
19.902556,9,11.006293
9.094663,11,11.052696
